FeatureID	MeanAbundance	Occupancy	Predicted	Lower	Upper	Classification	Migration	MeanLibrary	Detection	RSquared	DisplayTaxon	StandardizedDeviation
OTU_9793	3.90105875994958e-05	0.211111111111111	0.124989647761722	0.0666666666666667	0.2	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TK10	2.47052377497685
OTU_1379	0.000100806524061072	0.144444444444444	0.301638384550005	0.211111111111111	0.4	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	JG37-AG-4	-3.24917850087588
OTU_2943	3.58874740036624e-06	0.0222222222222222	0.0119051825878768	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TK10	0.902420625154866
OTU_13662	5.92118897474613e-07	0	0.00196971350375653	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-0.177274215338088
OTU_6750	6.15970780344563e-05	0.355555555555556	0.192681555230396	0.111111111111111	0.277777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Caldilineaceae	3.91769397668915
OTU_10723	2.55572766412901e-05	0.2	0.0830098847177517	0.0333333333333333	0.144444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SC-I-84	4.02275136785389
OTU_4380	6.38355907746608e-06	0.0777777777777778	0.0211214906610538	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Defluviitoga	3.73802916284635
OTU_2447	3.00130290671794e-05	0.0777777777777778	0.0970481916393015	0.0444444444444444	0.166666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	S0134 terrestrial group	-0.617570136508251
OTU_12238	0.000159896408892931	0.322222222222222	0.445134650884759	0.344444444444444	0.544444444444444	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 2	-2.34626764288394
OTU_8420	2.74180835042026e-05	0.177777777777778	0.0888886141545146	0.0333333333333333	0.155555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Phyllobacteriaceae	2.96320208098064
OTU_3468	1.20566520327918e-05	0.122222222222222	0.0396787965389837	0	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhizomicrobium	4.01158721741162
OTU_6524	1.62937836337596e-05	0.111111111111111	0.0534054030978013	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidaminobacter	2.43481192044646
OTU_3335	7.79316833914693e-06	0.0555555555555556	0.0257514054334627	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Flavisolibacter	1.78510034836467
OTU_1523	6.19892464423325e-05	0.188888888888889	0.193825444370813	0.111111111111111	0.277777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	C0119	-0.118474624125801
OTU_10816	3.06657475936286e-06	0.0111111111111111	0.0101778703592265	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SC-I-84	0.0839916676696146
OTU_2966	4.87939607101355e-05	0.222222222222222	0.15474498808425	0.0888888888888889	0.233333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	NA	1.77001258486668
OTU_8708	1.20884494971765e-05	0.122222222222222	0.0397822353744671	0	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidobacteriaceae (Subgroup 1)	4.00156346326952
OTU_4120	2.10970941535665e-05	0.0222222222222222	0.0688259979784278	0.0222222222222222	0.122222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chthoniobacter	-1.74642797248137
OTU_13018	5.45847452644719e-05	0.322222222222222	0.172045386128256	0.1	0.255555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TRA3-20	3.77484761654419
OTU_3098	0.000183464879902532	0.3	0.495582797015337	0.388888888888889	0.6	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Saprospiraceae	-3.71106747945347
OTU_14081	2.40922907108489e-06	0.0333333333333333	0.00800102274011027	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomycetaceae	2.27990795339008
OTU_5003	7.06314938033668e-06	0.0444444444444444	0.0233551842220859	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Isosphaera	1.3247155284319
OTU_7760	8.27526117723252e-05	0.266666666666667	0.252832500969837	0.166666666666667	0.344444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB41	0.301959565185976
OTU_12588	3.16519801478781e-07	0	0.00105318541527289	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Euzebya	-0.0947866873745597
OTU_5556	9.40625629719652e-06	0.0888888888888889	0.0310343428082573	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Haliangium	3.16506968540753
OTU_14165	5.28911822821823e-06	0.0444444444444444	0.0175181945496539	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sandaracinaceae	1.94710869416307
OTU_1028	4.12911322617897e-06	0.0222222222222222	0.013690901495629	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	env.OPS 17	0.696490153839941
OTU_10855	1.24607757425423e-06	0.0111111111111111	0.00414264977942363	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	CL500-29 marine group	0.627161519851873
OTU_2786	6.46894683321174e-05	0.422222222222222	0.201672102283988	0.122222222222222	0.288888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Marinicella	5.21452780113143
OTU_10181	6.31254151487147e-05	0.255555555555556	0.197133339152735	0.122222222222222	0.277777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	KD4-96	1.39314888779475
OTU_4951	8.09895300088777e-06	0.0555555555555556	0.0267541220724324	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Caldilineaceae	1.69327976979869
OTU_4012	1.76570788107345e-05	0.144444444444444	0.0577973650317551	0.0111111111111111	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Micromonosporaceae	3.52248381586841
OTU_4109	0.000106572046736694	0.2	0.316732514180362	0.222222222222222	0.411111111111111	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-2.38051757804327
OTU_11078	3.51021222970919e-05	0.166666666666667	0.112919331135096	0.0555555555555556	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ardenticatenia	1.61106286773447
OTU_6604	0.000130323448045829	0.344444444444444	0.376407897260544	0.277777777777778	0.477777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonadaceae	-0.625886055106798
OTU_2245	8.5832976681498e-06	0.0555555555555556	0.0283411624580973	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Marmoricola	1.55580146483671
OTU_11020	1.07357720852303e-05	0.0777777777777778	0.0353762216255773	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	4-29	2.17755105216413
OTU_5309	2.46631572985707e-06	0.0222222222222222	0.00819017488695518	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nitrospiraceae	1.26288426017403
OTU_1764	0.000194081361389242	0.388888888888889	0.517087764399667	0.411111111111111	0.622222222222222	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pseudomonas	-2.43382436876457
OTU_11631	1.35550739032364e-05	0.122222222222222	0.0445462316239079	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	GR-WP33-30	3.57188716300401
OTU_6111	2.18004454133062e-05	0.155555555555556	0.0710714199382154	0.0222222222222222	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidimicrobiales	3.11930442391209
OTU_4198	1.25779090746472e-05	0.0555555555555556	0.0413736602493359	0.0111111111111111	0.0888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	0.675567702925754
OTU_13902	5.37157897563989e-07	0	0.00178697309380986	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	-0.160827578442887
OTU_9273	8.59630893996081e-06	0.0555555555555556	0.0283837758151411	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Phycisphaeraceae	1.55223287484071
OTU_2001	4.26384250275252e-05	0.311111111111111	0.136100144026969	0.0666666666666667	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	480-2	4.84200826233432
OTU_14331	8.1131987816194e-06	0.0777777777777778	0.0268008219345443	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidimicrobiales	2.99447180856138
OTU_6876	1.85911392926579e-05	0.111111111111111	0.0607995637800334	0.0222222222222222	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.99737474583087
OTU_6703	5.60063342110967e-06	0.0444444444444444	0.01854457565154	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	1.82127312402456
OTU_12064	6.47722917500894e-05	0.366666666666667	0.201911968050575	0.122222222222222	0.288888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	KF-JG30-B3	3.89361165897381
OTU_7147	9.05962792266388e-06	0.0888888888888889	0.0299005016836662	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Leptolyngbya	3.28579450871109
OTU_3638	4.67832482075525e-05	0.244444444444444	0.148683384936622	0.0777777777777778	0.222222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Lentisphaerae RFP12 gut group	2.5534856559504
OTU_4856	2.10010619668667e-05	0.133333333333333	0.0685191675984285	0.0222222222222222	0.122222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Kribbella	2.43387455048566
OTU_1741	6.80490498516156e-05	0.233333333333333	0.211362904028606	0.133333333333333	0.3	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Cytophagaceae	0.510513009099245
OTU_7083	2.41118110183646e-05	0.166666666666667	0.0784274918858396	0.0333333333333333	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonadaceae	3.11375024035811
OTU_3448	3.46468365358827e-05	0.0888888888888889	0.111506559222454	0.0555555555555556	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD272	-0.681697661074258
OTU_3974	0.000136329141614617	0.433333333333333	0.390861777243044	0.288888888888889	0.488888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SC-I-84	0.8257525066713
OTU_13461	3.27435476368433e-06	0.0333333333333333	0.010865394488645	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ohtaekwangia	2.02211449602195
OTU_3041	0.000262281890031238	0.166666666666667	0.638190244360288	0.533333333333333	0.733333333333333	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhodobacteraceae	-9.30913763835264
OTU_6817	7.01506648470773e-06	0.0555555555555556	0.0231972392176276	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	YNPFFP1	2.03932095274207
OTU_10003	3.83238187708601e-05	0.255555555555556	0.12287625370956	0.0555555555555556	0.188888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	480-2	3.8340698169314
OTU_7115	3.3014755101678e-05	0.277777777777778	0.106430634829843	0.0444444444444444	0.177777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	LD29	5.27109277544697
OTU_8999	5.08688514062412e-05	0.366666666666667	0.160970692773294	0.0888888888888889	0.244444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	JG30-KF-CM45	5.30988449385537
OTU_8574	2.16845872475154e-05	0.1	0.0707017701382124	0.0222222222222222	0.122222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	1.08435113436991
OTU_6286	2.10032975413316e-05	0.155555555555556	0.0685263111203916	0.0222222222222222	0.122222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	JG30-KF-CM45	3.26792811688726
OTU_12678	1.96790544937923e-06	0.0222222222222222	0.00653805503231705	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ardenticatenia	1.41157504709147
OTU_13767	7.96771961013779e-07	0	0.00265000424567497	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	NA	-0.238500382110748
OTU_6506	1.80068304611566e-05	0.122222222222222	0.058922177896335	0.0111111111111111	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Phenylobacterium	2.55019332104931
OTU_3069	2.80183838280147e-06	0.0222222222222222	0.0093014970989133	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.1628652610978
OTU_6190	7.37904649413512e-05	0.288888888888889	0.227738983336266	0.144444444444444	0.322222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	S0134 terrestrial group	1.38329975595843
OTU_11374	2.79176892968128e-06	0.0333333333333333	0.00926815503089566	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.16586604721939
OTU_9826	3.59282469084963e-05	0.3	0.115479250767464	0.0555555555555556	0.188888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaeromyxobacter	5.47722362539336
OTU_3575	0.0001057190824789	0.455555555555556	0.314514466493287	0.222222222222222	0.411111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	2.88169124758898
OTU_5216	5.7639780271893e-06	0.0666666666666667	0.0190825223373059	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Methylobacterium	3.29950957324802
OTU_10746	0.000147118562715514	0.255555555555556	0.416190119721506	0.311111111111111	0.522222222222222	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TK10	-3.09156691340206
OTU_3298	8.7116005747632e-06	0.0888888888888889	0.0287613221209867	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaeromyxobacter	3.41293075023911
OTU_11540	0.000194166403950597	0.422222222222222	0.517257022404471	0.411111111111111	0.622222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OM1 clade	-1.80423349241587
OTU_5452	2.00133033677374e-06	0.0222222222222222	0.00664889892811874	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Candidatus Rhabdochlamydia	1.40159909646931
OTU_9649	2.93841185384634e-05	0.188888888888889	0.0950747642912488	0.0444444444444444	0.155555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pir1 lineage	3.03424403371078
OTU_6509	4.83049100219016e-05	0.344444444444444	0.15327324458949	0.0777777777777778	0.233333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	480-2	5.03429781526521
OTU_7522	8.01298474229219e-06	0.0333333333333333	0.0264722778141659	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	0.40545472968651
OTU_6557	3.19553824492491e-06	0.0333333333333333	0.0106046295549737	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.04558334005237
OTU_3258	0.000161703594386264	0.322222222222222	0.449137063706683	0.344444444444444	0.555555555555556	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	AKYG1722	-2.42059673038285
OTU_9348	4.58786102952596e-05	0.2	0.145947098879482	0.0777777777777778	0.222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.45244649746493
OTU_1009	0.000128500006743153	0.433333333333333	0.371968883899121	0.277777777777778	0.477777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	1.20446507104304
OTU_14168	5.9729386437241e-06	0.0666666666666667	0.0197704548310046	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sphingomonas	3.19585298685913
OTU_11382	3.05604703345498e-06	0.0333333333333333	0.0101430280294616	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	2.08712747734845
OTU_7901	6.25832139439646e-06	0.0333333333333333	0.0207095414026986	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 3	0.840949816165357
OTU_9164	8.2818667988394e-06	0.0777777777777778	0.0273536446764542	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Altererythrobacter	2.93274709158155
OTU_6263	6.8405687236338e-05	0.266666666666667	0.212386943698881	0.133333333333333	0.3	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Variibacter	1.25903706645115
OTU_3802	3.0376149951186e-05	0.111111111111111	0.0981864058560921	0.0444444444444444	0.166666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Candidatus Solibacter	0.41205750860172
OTU_3613	2.647177181834e-05	0.233333333333333	0.0859018626192307	0.0333333333333333	0.144444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Coriobacteriaceae	4.99130087902152
OTU_567	1.69594065684878e-05	0.111111111111111	0.0555512610570235	0.0111111111111111	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Betaproteobacteria	2.3011565388976
OTU_11271	1.59530376831457e-05	0.0666666666666667	0.0523057876554939	0.0111111111111111	0.1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Waddlia	0.611918087671867
OTU_5812	5.39670555577604e-06	0.0444444444444444	0.0178727418660031	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	hgcI clade	1.90265989288016
OTU_4393	4.05379198925955e-05	0.266666666666667	0.129678175505982	0.0666666666666667	0.2	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Arenimonas	3.86840516116209
OTU_8798	1.16800048905767e-05	0.0555555555555556	0.0384530536661494	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Candidate division OP3	0.843781964495156
OTU_5971	5.54548472512752e-06	0.0444444444444444	0.0183629155980255	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chloroflexi	1.84292644734719
OTU_9194	3.63188104365347e-05	0.211111111111111	0.116687883832236	0.0555555555555556	0.188888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	A0839	2.79016649334959
OTU_3550	0.000129926020216844	0.388888888888889	0.375442402382083	0.277777777777778	0.477777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nitrosococcus	0.263434206739931
OTU_3941	3.74894569358115e-05	0.0777777777777778	0.120304351582173	0.0555555555555556	0.188888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	EC3	-1.24015154685403
OTU_9900	1.04200431160724e-05	0.0888888888888889	0.0343461398939885	0	0.0777777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Iamia	2.84124425081466
OTU_13093	5.72068530122671e-06	0.0666666666666667	0.0189399615654883	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nitrosomonadaceae	3.32158498143712
OTU_12366	3.7477797387191e-05	0.111111111111111	0.120268377735051	0.0555555555555556	0.188888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BD2-11 terrestrial group	-0.267076875003286
OTU_6307	2.37028779900554e-05	0.188888888888889	0.0771285955305298	0.0222222222222222	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Latescibacteria	3.97402396276025
OTU_2239	3.60422721694228e-05	0.177777777777778	0.115832218804721	0.0555555555555556	0.188888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TRA3-20	1.836324381521
OTU_12622	7.18715146571187e-05	0.311111111111111	0.222291658559657	0.144444444444444	0.311111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bryobacter	2.02655962087098
OTU_11902	7.20324650180868e-06	0.0666666666666667	0.0238152994122712	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chloroflexi	2.66619504398403
OTU_7568	0.000111184154487351	0.244444444444444	0.328635594062153	0.233333333333333	0.422222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Azotobacter	-1.70040055721397
OTU_4379	1.06228514911121e-05	0.0444444444444444	0.0350078850630223	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sh765B-TzT-29	0.487068577123725
OTU_3862	8.81897412122625e-05	0.366666666666667	0.267776564259246	0.177777777777778	0.366666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	NA	2.11868302201444
OTU_9324	3.41588383406546e-05	0.133333333333333	0.109990723611692	0.0555555555555556	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	AT425-EubC11 terrestrial group	0.707775242723871
OTU_4094	5.12900661443549e-06	0.0222222222222222	0.0169904233808019	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	0.384053137246856
OTU_9264	4.96255786634689e-05	0.266666666666667	0.15724384339236	0.0888888888888889	0.233333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OM1 clade	2.85161820496756
OTU_6067	1.61198964882761e-05	0.122222222222222	0.0528443484448517	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chthonomonadales	2.94192969105385
OTU_13615	1.29367368963598e-06	0.0111111111111111	0.00430069719066489	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nitrosomonadaceae	0.61293725284016
OTU_12418	4.74598972520708e-05	0.255555555555556	0.150726370434385	0.0777777777777778	0.233333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	GR-WP33-30	2.77961741744497
OTU_10388	5.84495615221391e-05	0.277777777777778	0.18346159113397	0.111111111111111	0.266666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TK10	2.3117805258193
OTU_2199	0.000106901492548664	0.211111111111111	0.317587809772601	0.222222222222222	0.411111111111111	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 7	-2.16980413134164
OTU_2844	2.78411962651579e-05	0.0555555555555556	0.0902221179012259	0.0333333333333333	0.155555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	11-24	-1.14790999245622
OTU_13556	4.33857810106489e-06	0.0555555555555556	0.0143826228215426	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sva0725	3.28064951813659
OTU_13643	1.69355425675245e-05	0.0777777777777778	0.0554743769633985	0.0111111111111111	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Opitutus	0.924355980141049
OTU_1748	4.42450982375859e-05	0.244444444444444	0.140991868793702	0.0777777777777778	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhodothermaceae	2.82011547410971
OTU_2889	4.88328164196032e-05	0.255555555555556	0.154861848950013	0.0888888888888889	0.233333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pir4 lineage	2.64050812993155
OTU_6348	1.21564990679079e-05	0.111111111111111	0.0400035825889045	0	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	HOC36	3.44233069315834
OTU_4715	4.78032130046674e-05	0.144444444444444	0.151761722378637	0.0777777777777778	0.233333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	-0.193477625742258
OTU_1605	4.16982536299812e-05	0.188888888888889	0.133229452059794	0.0666666666666667	0.211111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acetobacteraceae	1.55384562245596
OTU_11337	3.8311590713626e-06	0.0222222222222222	0.0127064913847105	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SHA-26	0.805985891741149
OTU_9356	1.26917363764123e-05	0.111111111111111	0.041743538423798	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chitinophagaceae	3.29035111824835
OTU_6850	2.34561760119065e-06	0.0222222222222222	0.00779022751530463	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomycetaceae	1.29887952362258
