feature_id	frequency	samples_observed	genus_agreement_pattern	silva_taxon	silva_confidence	silva_category	silva_domain	silva_phylum	silva_class	silva_order	silva_family	silva_genus	silva_species	gtdb_taxon	gtdb_confidence	gtdb_category	gtdb_domain	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	greengenes2_taxon	greengenes2_confidence	greengenes2_category	greengenes2_domain	greengenes2_phylum	greengenes2_class	greengenes2_order	greengenes2_family	greengenes2_genus	greengenes2_species
7fc72bae05914d2a9d0ddadb3af5fbb7	9	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; g__JABICL01; s__JABICL01 sp018652265	1.0	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	Peribacterales	Peribacteraceae	JABICL01	JABICL01 sp018652265	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_729055; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Enterobacteriaceae_A_729055		
7fe5140fabab7789c1dbaa9a5939bedd	20	1	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Gygaellales; f__UBA12090; g__UBA12090; s__UBA12090 sp030674475	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	UBA12090	UBA12090	UBA12090 sp030674475	d__Bacteria; p__Omnitrophota; c__Koll11; o__Gygaellales; f__UBA12090; g__2-02-FULL-45-21; s__2-02-FULL-45-21 sp001805845	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Gygaellales	UBA12090	2-02-FULL-45-21	2-02-FULL-45-21 sp001805845
80d11785b5400ad33e1293d8c72d736d	7	1	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Gygaellales; f__Profunditerraquicolaceae; g__JAQURX01; s__JAQURX01 sp028715415	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	Profunditerraquicolaceae	JAQURX01	JAQURX01 sp028715415	d__Bacteria; p__Omnitrophota; c__Koll11; o__Gygaellales; f__Profunditerraquicolaceae; g__Sherwoodlollariibacterium; s__Sherwoodlollariibacterium unditelluris	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Gygaellales	Profunditerraquicolaceae	Sherwoodlollariibacterium	Sherwoodlollariibacterium unditelluris
80d3501f78a03f9396161c0abd018c18	14	1	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Gygaellales; f__Profunditerraquicolaceae; g__UBA6249; s__UBA6249 sp018897555	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	Profunditerraquicolaceae	UBA6249	UBA6249 sp018897555	d__Bacteria; p__Omnitrophota; c__Koll11; o__Gygaellales; f__Profunditerraquicolaceae; g__Sherwoodlollariibacterium; s__Sherwoodlollariibacterium unditelluris	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Gygaellales	Profunditerraquicolaceae	Sherwoodlollariibacterium	Sherwoodlollariibacterium unditelluris
8180787793ddae9c1ce4a8f5fdd43e42	6	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales; f__UBA922; g__2-12-FULL-41-16; s__2-12-FULL-41-16 sp001782805	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	Magasanikbacterales	UBA922	2-12-FULL-41-16	2-12-FULL-41-16 sp001782805	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__Microsaccharimonas; s__Microsaccharimonas sp001897295	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	Microsaccharimonas	Microsaccharimonas sp001897295
82c5d781264721f87110d8a4dfb8f8a2	6	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales; f__B3-WOES; g__JAGLZG01; s__JAGLZG01 sp023131705	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	B3-WOES	JAGLZG01	JAGLZG01 sp023131705	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales_579; f__CG1-02-33-12; g__PWVO01; s__PWVO01 sp003561825	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales_579	CG1-02-33-12	PWVO01	PWVO01 sp003561825
82ec53e4344ddf93f89cfc2e583e81e0	3	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales; f__UBA10146; g__UBA10146; s__UBA10146 sp001001925	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	Magasanikbacterales	UBA10146	UBA10146	UBA10146 sp001001925	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA10146; g__UBA10146; s__UBA10146 sp001001925	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	UBA10146	UBA10146	UBA10146 sp001001925
844153abf4b2fff43c23531c070afc26	2	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__UBA4664; f__UBA4664; g__UBA5169; s__UBA5169 sp035544015	1.0	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	UBA4664	UBA4664	UBA5169	UBA5169 sp035544015	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664; f__UBA4664; g__UBA4664; s__UBA4664 sp002415345	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	UBA4664	UBA4664	UBA4664 sp002415345
844dbf54e9b6647e87b349fbaa83b78a	4	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__SCGC-AAA011-G17; g__SCGC-AAA011-G17; s__SCGC-AAA011-G17 sp000402515	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	SCGC-AAA011-G17	SCGC-AAA011-G17	SCGC-AAA011-G17 sp000402515	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA9973; g__O2-02-FULL-42-17; s__O2-02-FULL-42-17 sp001786095	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	O2-02-FULL-42-17	O2-02-FULL-42-17 sp001786095
84d53da3860d39365c990c7a322c4d1f	2	1	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Ghiorseimicrobiales; f__Ghiorseimicrobiaceae; g__Ghiorseimicrobium; s__Ghiorseimicrobium undicola	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Ghiorseimicrobiales	Ghiorseimicrobiaceae	Ghiorseimicrobium	Ghiorseimicrobium undicola	d__Bacteria; p__Omnitrophota; c__Koll11; o__Ghiorseimicrobiales; f__Ghiorseimicrobiaceae; g__Ghiorseimicrobium; s__Ghiorseimicrobium undicola	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Ghiorseimicrobiales	Ghiorseimicrobiaceae	Ghiorseimicrobium	Ghiorseimicrobium undicola
851e56d6147b8e4d3d28cafb27228449	7	1	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__JACRGW01; f__JACRGW01; g__JACRGW01; s__JACRGW01 sp919902995	1.0	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	JACRGW01	JACRGW01	JACRGW01	JACRGW01 sp919902995	d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__UBA6902; f__BMS3Bbin08; g__BMS3Bbin08; s__BMS3Bbin08 sp002897775	1.0	Bacteria	Bacteria	Nitrospirota_A_437815	Thermodesulfovibrionia	UBA6902	BMS3Bbin08	BMS3Bbin08	BMS3Bbin08 sp002897775
855919a3a96c487ce877691029c8f660	3	1	Database-specific/renamed genus	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__MVP-88; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	MVP-88	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__FEN-1173; f__FEN-1173; g__JAKLDV01; s__JAKLDV01 sp022703335	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	FEN-1173	FEN-1173	JAKLDV01	JAKLDV01 sp022703335	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984208; o__; f__; g__; s__	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia_984208				
85ac83daa78930e71ceff45dcd61ee12	4	1	All three genus labels agree	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Beijerinckiaceae; g__Methylobacterium	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylobacterium		d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium organophilum	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium organophilum	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium organophilum	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales_505101	Beijerinckiaceae	Methylobacterium	Methylobacterium organophilum
8657067009fc7880ffa92458ac4b5103	7	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales; f__UBA922; g__XYB1-40-15; s__XYB1-40-15 sp001783185	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	Magasanikbacterales	UBA922	XYB1-40-15	XYB1-40-15 sp001783185	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA922; g__; s__	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	UBA922		
868e0165fe32a8925b7f20afa5e1dbfc	11	1	Partial genus assignment	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.667	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A_595421		
86c85cb7ac8dcefc3644041883421c24	5	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Uhrbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Uhrbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9934; f__GWF2-40-263; g__UBA12478	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	UBA9934	GWF2-40-263	UBA12478		d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__GWF2-40-263; g__UBA12478; s__UBA12478 sp002793515	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	SG8-24	GWF2-40-263	UBA12478	UBA12478 sp002793515
8794266a9850580f5e066fcd3caea9c9	3	1	Database-specific/renamed genus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	Incertae_Sedis		d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__Aurantibacillaceae; g__UBA4416; s__	0.667	Bacteria	Bacteria	Bacteroidota	Bacteroidia	B-17B0	Aurantibacillaceae	UBA4416		d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA4416; s__UBA4416 sp002420145	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	B-17B0	B-17BO	UBA4416	UBA4416 sp002420145
87e503bff5c5886e5938a97aa0afb1d5	22	2	Database-specific/renamed genus	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	WOR-1	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Margulisbacteria; c__WOR-1; o__O2-12-FULL-45-9; f__XYB2-FULL-48-7; g__JALOPZ01; s__	1.0	Bacteria	Bacteria	Margulisbacteria	WOR-1	O2-12-FULL-45-9	XYB2-FULL-48-7	JALOPZ01		d__Bacteria; p__Margulisbacteria; c__WOR-1; o__O2-12-FULL-45-9; f__XYB2-FULL-48-7; g__; s__	1.0	Bacteria	Bacteria	Margulisbacteria	WOR-1	O2-12-FULL-45-9	XYB2-FULL-48-7		
87f23dff63ebabb1ee31b6a816a6f2e4	3	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Vogelbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales; f__JACOZG01; g__JACOZG01; s__JACOZG01 sp036516635	1.0	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	JACOZG01	JACOZG01	JACOZG01 sp036516635	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__; s__	1.0	Bacteria	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Micrococcaceae		
880f37c3b162f77eaf2171436908e134	4	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; g__JACOTD01; s__JACOTD01 sp016201685	1.0	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	Peribacterales	Peribacteraceae	JACOTD01	JACOTD01 sp016201685	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_729055; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Enterobacteriaceae_A_729055		
8820549df4df1d033172dd187319d06f	4	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665	1.0	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665			d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__PMNU01; s__PMNU01 sp002952755	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	PMNU01	PMNU01 sp002952755
8980c65cc2b3c63bf079e3397ed5ceaf	8	2	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9570; f__UBA9570; g__UBA9570; s__UBA9570 sp041665365	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	UBA9570	UBA9570	UBA9570	UBA9570 sp041665365	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA9570; f__; g__; s__	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	UBA9570			
89fa0981707da59c8cede9f5d70afe62	26	2	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Parcubacteria	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__JACROR01; f__JACROR01; g__JACROR01; s__JACROR01 sp016214345	1.0	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	JACROR01	JACROR01	JACROR01	JACROR01 sp016214345	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__; f__; g__; s__	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria				
8a42d1b77fa69e52beee81716fc28799	9	2	Partial genus assignment	Unassigned	1.0	Unassigned								Unassigned	1.0	Unassigned								d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__Microsaccharimonas; s__Microsaccharimonas sp001897295	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	Microsaccharimonas	Microsaccharimonas sp001897295
8b91e5b1c412877f96a4a342ab6dc680	32	2	All three genus labels agree	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Acinetobacter; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales_A_660879	Moraxellaceae	Acinetobacter	
8c17243ee0487252b481d5550f986696	3	1	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Gygaellales; f__Profunditerraquicolaceae; g__JALOCB01; s__JALOCB01 sp023227985	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	Profunditerraquicolaceae	JALOCB01	JALOCB01 sp023227985	d__Bacteria; p__Omnitrophota; c__Koll11; o__Gygaellales; f__Profunditerraquicolaceae; g__SURF-25; s__SURF-25 sp003598135	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Gygaellales	Profunditerraquicolaceae	SURF-25	SURF-25 sp003598135
8ceae18ee0348d694b1a6f77def3b22e	21	1	Database-specific/renamed genus	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter	1.0	Bacteria	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter		d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae	1.0	Bacteria	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae			d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter_475833; s__	1.0	Bacteria	Bacteria	Campylobacterota_A	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter_475833	
8f15d3aaf8afd2c23436f6902502d156	9	2	Database-specific/renamed genus	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Myxococcota	bacteriap25	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Desulfobacterota; c__Binatia; o__UBA9968; f__UBA9968; g__DP-36; s__DP-36 sp036004365	1.0	Bacteria	Bacteria	Desulfobacterota	Binatia	UBA9968	UBA9968	DP-36	DP-36 sp036004365	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__; s__	1.0	Bacteria	Bacteria	Desulfobacterota_B	Binatia	UBA9968	UBA9968		
9004b442993f8dac89b6ba5b3bd6c445	5	1	Database-specific/renamed genus	d__Bacteria; p__DTB120; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	DTB120	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46; f__GWC2-55-46; g__UBA5799	1.0	Bacteria	Bacteria	Desulfobacterota	GWC2-55-46	GWC2-55-46	GWC2-55-46	UBA5799		d__Bacteria; p__Desulfobacterota_G_459546; c__GWC2-55-46; o__GWC2-55-46; f__GWC2-55-46; g__UBA5799; s__UBA5799 sp001595385	1.0	Bacteria	Bacteria	Desulfobacterota_G_459546	GWC2-55-46	GWC2-55-46	GWC2-55-46	UBA5799	UBA5799 sp001595385
906a06fc904a9a11c50b0a100467961b	14	2	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__GWA2-46-9; f__GWA2-46-9; g__1-14-0-10-48-11; s__1-14-0-10-48-11 sp041660005	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	GWA2-46-9	GWA2-46-9	1-14-0-10-48-11	1-14-0-10-48-11 sp041660005	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__Microsaccharimonas; s__Microsaccharimonas sp001897295	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	Microsaccharimonas	Microsaccharimonas sp001897295
931ac7709b0d74ba3440921b1c12cdce	32	2	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales; f__GW2011-AR4	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR4			d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales_579; f__CG1-02-33-12; g__PWVO01; s__	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales_579	CG1-02-33-12	PWVO01	
