Rank	Taxon	RankQualifiedTaxon	SampleID	RelativeAbundance	Percent	GroupCode	Group
Family	Oscillochloridaceae	F · Oscillochloridaceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	Oxalobacteraceae	F · Oxalobacteraceae	S63	5.125248254212314e-4	0.05125248254212313	CW	Coastal wetland
Family	P-102	F · P-102	S63	0	0	CW	Coastal wetland
Family	P. palm C 85	F · P. palm C 85	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	P. palm C-A 51	F · P. palm C-A 51	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	P3OB-42	F · P3OB-42	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	Paenibacillaceae	F · Paenibacillaceae	S63	0	0	CW	Coastal wetland
Family	Parachlamydiaceae	F · Parachlamydiaceae	S63	0	0	CW	Coastal wetland
Family	Parvularculaceae	F · Parvularculaceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	Patulibacteraceae	F · Patulibacteraceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	PAUC26f	F · PAUC26f	S63	0.0012813120635530783	0.12813120635530784	CW	Coastal wetland
Family	Peptococcaceae	F · Peptococcaceae	S63	9.609840476648087e-4	0.09609840476648088	CW	Coastal wetland
Family	Peptostreptococcaceae	F · Peptostreptococcaceae	S63	9.609840476648087e-4	0.09609840476648088	CW	Coastal wetland
Family	Phaselicystidaceae	F · Phaselicystidaceae	S63	6.406560317765392e-4	0.06406560317765392	CW	Coastal wetland
Family	PHOS-HE36	F · PHOS-HE36	S63	0.004036133000192197	0.4036133000192197	CW	Coastal wetland
Family	PHOS-HE51	F · PHOS-HE51	S63	2.562624127106157e-4	0.025626241271061567	CW	Coastal wetland
Family	Phycisphaeraceae	F · Phycisphaeraceae	S63	0.0010250496508424627	0.10250496508424627	CW	Coastal wetland
Family	Phyllobacteriaceae	F · Phyllobacteriaceae	S63	0.0014735088730860402	0.14735088730860402	CW	Coastal wetland
Family	Piscirickettsiaceae	F · Piscirickettsiaceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	PL-11B10	F · PL-11B10	S63	0	0	CW	Coastal wetland
Family	Planctomycetaceae	F · Planctomycetaceae	S63	0.011019283746556474	1.1019283746556474	CW	Coastal wetland
Family	planctomycete WY108	F · planctomycete WY108	S63	0	0	CW	Coastal wetland
Family	Planococcaceae	F · Planococcaceae	S63	0.003203280158882696	0.3203280158882696	CW	Coastal wetland
Family	Plot4-2H12	F · Plot4-2H12	S63	0	0	CW	Coastal wetland
Family	pLW-20	F · pLW-20	S63	0	0	CW	Coastal wetland
Family	Polyangiaceae	F · Polyangiaceae	S63	4.4845922224357745e-4	0.044845922224357744	CW	Coastal wetland
Family	Porphyromonadaceae	F · Porphyromonadaceae	S63	8.969184444871549e-4	0.08969184444871549	CW	Coastal wetland
Family	Porticoccaceae	F · Porticoccaceae	S63	0	0	CW	Coastal wetland
Family	possible family 01	F · possible family 01	S63	0	0	CW	Coastal wetland
Family	Prevotellaceae	F · Prevotellaceae	S63	0	0	CW	Coastal wetland
Family	Prolixibacteraceae	F · Prolixibacteraceae	S63	0	0	CW	Coastal wetland
Family	Promicromonosporaceae	F · Promicromonosporaceae	S63	0	0	CW	Coastal wetland
Family	Propionibacteriaceae	F · Propionibacteriaceae	S63	0.0025626241271061567	0.2562624127106157	CW	Coastal wetland
Family	Pseudomonadaceae	F · Pseudomonadaceae	S63	0.001601640079441348	0.1601640079441348	CW	Coastal wetland
Family	Pseudonocardiaceae	F · Pseudonocardiaceae	S63	2.562624127106157e-4	0.025626241271061567	CW	Coastal wetland
Family	Psychromonadaceae	F · Psychromonadaceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	Puniceicoccaceae	F · Puniceicoccaceae	S63	0	0	CW	Coastal wetland
Family	RB41	F · RB41	S63	0.0017297712857966558	0.17297712857966557	CW	Coastal wetland
Family	RB446	F · RB446	S63	0	0	CW	Coastal wetland
Family	Rhizobiaceae	F · Rhizobiaceae	S63	3.203280158882696e-4	0.03203280158882696	CW	Coastal wetland
Family	Rhizobiales Incertae Sedis	F · Rhizobiales Incertae Sedis	S63	7.68787238131847e-4	0.0768787238131847	CW	Coastal wetland
Family	Rhodobacteraceae	F · Rhodobacteraceae	S63	0.026138766096482798	2.6138766096482797	CW	Coastal wetland
Family	Rhodobiaceae	F · Rhodobiaceae	S63	0.0019219680953296175	0.19219680953296175	CW	Coastal wetland
Family	Rhodocyclaceae	F · Rhodocyclaceae	S63	0.005958101095521814	0.5958101095521814	CW	Coastal wetland
Family	Rhodospirillaceae	F · Rhodospirillaceae	S63	9.609840476648087e-4	0.09609840476648088	CW	Coastal wetland
Family	Rhodospirillales Incertae Sedis	F · Rhodospirillales Incertae Sedis	S63	2.562624127106157e-4	0.025626241271061567	CW	Coastal wetland
Family	Rhodothermaceae	F · Rhodothermaceae	S63	0.0032673457620603498	0.32673457620603497	CW	Coastal wetland
Family	Rickettsiales Incertae Sedis	F · Rickettsiales Incertae Sedis	S63	0	0	CW	Coastal wetland
Family	Rikenellaceae	F · Rikenellaceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	Roseiflexaceae	F · Roseiflexaceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	Rs-E47 termite group	F · Rs-E47 termite group	S63	0	0	CW	Coastal wetland
Family	Rubritaleaceae	F · Rubritaleaceae	S63	0	0	CW	Coastal wetland
Family	Rubrobacteriaceae	F · Rubrobacteriaceae	S63	0	0	CW	Coastal wetland
Family	Ruminococcaceae	F · Ruminococcaceae	S63	9.609840476648087e-4	0.09609840476648088	CW	Coastal wetland
Family	S15A-MN91	F · S15A-MN91	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	Saccharospirillaceae	F · Saccharospirillaceae	S63	0	0	CW	Coastal wetland
Family	Salinisphaeraceae	F · Salinisphaeraceae	S63	0	0	CW	Coastal wetland
Family	Sandaracinaceae	F · Sandaracinaceae	S63	8.328528413095009e-4	0.0832852841309501	CW	Coastal wetland
Family	Saprospiraceae	F · Saprospiraceae	S63	0.004933051444679351	0.49330514446793516	CW	Coastal wetland
Family	SBYZ-1154	F · SBYZ-1154	S63	0	0	CW	Coastal wetland
Family	SBYZ-984	F · SBYZ-984	S63	0	0	CW	Coastal wetland
Family	Sh765B-TzT-35	F · Sh765B-TzT-35	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	Shewanellaceae	F · Shewanellaceae	S63	2.562624127106157e-4	0.025626241271061567	CW	Coastal wetland
Family	Simkaniaceae	F · Simkaniaceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	SJA-149	F · SJA-149	S63	4.4845922224357745e-4	0.044845922224357744	CW	Coastal wetland
Family	SJA-28	F · SJA-28	S63	0.0024344929207508487	0.24344929207508487	CW	Coastal wetland
Family	Sneathiellaceae	F · Sneathiellaceae	S63	0	0	CW	Coastal wetland
Family	Solimonadaceae	F · Solimonadaceae	S63	0	0	CW	Coastal wetland
Family	Solirubrobacteraceae	F · Solirubrobacteraceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	Sphaerobacteraceae	F · Sphaerobacteraceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	Sphingobacteriaceae	F · Sphingobacteriaceae	S63	3.203280158882696e-4	0.03203280158882696	CW	Coastal wetland
Family	Sphingomonadaceae	F · Sphingomonadaceae	S63	0.006022166698699468	0.6022166698699468	CW	Coastal wetland
Family	Spirochaetaceae	F · Spirochaetaceae	S63	3.203280158882696e-4	0.03203280158882696	CW	Coastal wetland
Family	Spongiibacteraceae	F · Spongiibacteraceae	S63	5.765904285988853e-4	0.05765904285988853	CW	Coastal wetland
Family	Sporichthyaceae	F · Sporichthyaceae	S63	6.406560317765392e-5	0.006406560317765392	CW	Coastal wetland
Family	SR-FBR-L83	F · SR-FBR-L83	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	SRB2	F · SRB2	S63	0	0	CW	Coastal wetland
Family	SS1-B-06-26	F · SS1-B-06-26	S63	0	0	CW	Coastal wetland
Family	ST-12K33	F · ST-12K33	S63	0	0	CW	Coastal wetland
Family	Staphylococcaceae	F · Staphylococcaceae	S63	0	0	CW	Coastal wetland
Family	Streptococcaceae	F · Streptococcaceae	S63	0	0	CW	Coastal wetland
Family	Streptomycetaceae	F · Streptomycetaceae	S63	0	0	CW	Coastal wetland
Family	Streptosporangiaceae	F · Streptosporangiaceae	S63	0	0	CW	Coastal wetland
Family	Sva0725	F · Sva0725	S63	9.609840476648087e-4	0.09609840476648088	CW	Coastal wetland
Family	Sva0996 marine group	F · Sva0996 marine group	S63	0.0017938368889743098	0.17938368889743098	CW	Coastal wetland
Family	Sva1033	F · Sva1033	S63	0.0019860336985072715	0.19860336985072716	CW	Coastal wetland
Family	Synergistaceae	F · Synergistaceae	S63	0	0	CW	Coastal wetland
Family	Syntrophaceae	F · Syntrophaceae	S63	8.969184444871549e-4	0.08969184444871549	CW	Coastal wetland
Family	Syntrophobacteraceae	F · Syntrophobacteraceae	S63	0.0010250496508424627	0.10250496508424627	CW	Coastal wetland
Family	Syntrophomonadaceae	F · Syntrophomonadaceae	S63	0	0	CW	Coastal wetland
Family	Syntrophorhabdaceae	F · Syntrophorhabdaceae	S63	2.562624127106157e-4	0.025626241271061567	CW	Coastal wetland
Family	T9d	F · T9d	S63	0	0	CW	Coastal wetland
Family	Terrestrial Miscellaneous Gp(TMEG)	F · Terrestrial Miscellaneous Gp(TMEG)	S63	0	0	CW	Coastal wetland
Family	Thermaceae	F · Thermaceae	S63	0	0	CW	Coastal wetland
Family	Thermoactinomycetaceae	F · Thermoactinomycetaceae	S63	0	0	CW	Coastal wetland
Family	Thermoanaerobacteraceae	F · Thermoanaerobacteraceae	S63	0	0	CW	Coastal wetland
Family	Thermodesulfobiaceae	F · Thermodesulfobiaceae	S63	0	0	CW	Coastal wetland
Family	Thermomonosporaceae	F · Thermomonosporaceae	S63	0	0	CW	Coastal wetland
Family	Thermoplasmatales Incertae Sedis	F · Thermoplasmatales Incertae Sedis	S63	0	0	CW	Coastal wetland
Family	Thermosporotrichaceae	F · Thermosporotrichaceae	S63	0	0	CW	Coastal wetland
Family	Thermotogaceae	F · Thermotogaceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	Thiotrichaceae	F · Thiotrichaceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	TK34	F · TK34	S63	0	0	CW	Coastal wetland
Family	TK85	F · TK85	S63	1.9219680953296174e-4	0.019219680953296174	CW	Coastal wetland
Family	TM146	F · TM146	S63	5.125248254212314e-4	0.05125248254212313	CW	Coastal wetland
Family	Trueperaceae	F · Trueperaceae	S63	0.0048689858415016975	0.48689858415016973	CW	Coastal wetland
Family	TSAC18	F · TSAC18	S63	3.203280158882696e-4	0.03203280158882696	CW	Coastal wetland
Family	TTA-B1	F · TTA-B1	S63	0	0	CW	Coastal wetland
Family	TTA-B15	F · TTA-B15	S63	0	0	CW	Coastal wetland
Family	UASB-TL25	F · UASB-TL25	S63	9.609840476648087e-4	0.09609840476648088	CW	Coastal wetland
Family	Unknown family	F · Unknown family	S63	0.2558139534883721	25.581395348837212	CW	Coastal wetland
Family	V2072-189E03	F · V2072-189E03	S63	0	0	CW	Coastal wetland
Family	Veillonellaceae	F · Veillonellaceae	S63	0	0	CW	Coastal wetland
Family	Verrucomicrobiaceae	F · Verrucomicrobiaceae	S63	0.017105516048433595	1.7105516048433596	CW	Coastal wetland
Family	VHS-B3-70	F · VHS-B3-70	S63	0	0	CW	Coastal wetland
Family	Vibrionaceae	F · Vibrionaceae	S63	3.203280158882696e-4	0.03203280158882696	CW	Coastal wetland
Family	Victivallaceae	F · Victivallaceae	S63	0	0	CW	Coastal wetland
Family	Waddliaceae	F · Waddliaceae	S63	0	0	CW	Coastal wetland
Family	wb1-A12	F · wb1-A12	S63	0	0	CW	Coastal wetland
Family	WCHB1-02	F · WCHB1-02	S63	0	0	CW	Coastal wetland
Family	WCHB1-69	F · WCHB1-69	S63	0.0022422961112178873	0.22422961112178874	CW	Coastal wetland
Family	Xanthobacteraceae	F · Xanthobacteraceae	S63	0.0024985585239285027	0.24985585239285027	CW	Coastal wetland
Family	Xanthomonadaceae	F · Xanthomonadaceae	S63	0.01800243449292075	1.8002434492920751	CW	Coastal wetland
Family	Xanthomonadales Incertae Sedis	F · Xanthomonadales Incertae Sedis	S63	0.028509193414055993	2.850919341405599	CW	Coastal wetland
Family	Xiphinematobacteraceae	F · Xiphinematobacteraceae	S63	1.2813120635530784e-4	0.012813120635530783	CW	Coastal wetland
Family	YNPFFP1	F · YNPFFP1	S63	0	0	CW	Coastal wetland
Family	01D2Z36	F · 01D2Z36	S65	0	0	CW	Coastal wetland
Family	0319-6A21	F · 0319-6A21	S65	0.0015117157974300832	0.15117157974300832	CW	Coastal wetland
Family	0319-6M6	F · 0319-6M6	S65	2.6164311878597594e-4	0.026164311878597593	CW	Coastal wetland
Family	08D2Z94 hypersaline microbial mat group	F · 08D2Z94 hypersaline microbial mat group	S65	0	0	CW	Coastal wetland
Family	11-24	F · 11-24	S65	1.7442874585731728e-4	0.017442874585731728	CW	Coastal wetland
Family	1921-2	F · 1921-2	S65	0	0	CW	Coastal wetland
Family	1921-3	F · 1921-3	S65	0	0	CW	Coastal wetland
Family	27F-1492R	F · 27F-1492R	S65	0	0	CW	Coastal wetland
Family	288-2	F · 288-2	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	4-29	F · 4-29	S65	6.977149834292691e-4	0.06977149834292691	CW	Coastal wetland
Family	480-2	F · 480-2	S65	0.0014245014245014246	0.14245014245014245	CW	Coastal wetland
Family	7B-8	F · 7B-8	S65	0	0	CW	Coastal wetland
Family	A0839	F · A0839	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	A815	F · A815	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	ABS-19	F · ABS-19	S65	0.0029362172219315075	0.29362172219315075	CW	Coastal wetland
Family	Acetobacteraceae	F · Acetobacteraceae	S65	0.0016570730856445143	0.16570730856445143	CW	Coastal wetland
Family	Acidaminococcaceae	F · Acidaminococcaceae	S65	0	0	CW	Coastal wetland
Family	Acidimicrobiaceae	F · Acidimicrobiaceae	S65	0.0047677190534333395	0.47677190534333397	CW	Coastal wetland
Family	Acidimicrobiales Incertae Sedis	F · Acidimicrobiales Incertae Sedis	S65	2.035002035002035e-4	0.02035002035002035	CW	Coastal wetland
Family	Acidobacteriaceae (Subgroup 1)	F · Acidobacteriaceae (Subgroup 1)	S65	0.0018605732891447176	0.18605732891447177	CW	Coastal wetland
Family	Acidothermaceae	F · Acidothermaceae	S65	2.325716611430897e-4	0.02325716611430897	CW	Coastal wetland
Family	Actinomycetaceae	F · Actinomycetaceae	S65	0	0	CW	Coastal wetland
Family	Actinopolysporaceae	F · Actinopolysporaceae	S65	0	0	CW	Coastal wetland
Family	Actinospicaceae	F · Actinospicaceae	S65	0	0	CW	Coastal wetland
Family	Aeromonadaceae	F · Aeromonadaceae	S65	4.360718646432932e-4	0.043607186464329324	CW	Coastal wetland
Family	AKAU3564 sediment group	F · AKAU3564 sediment group	S65	0	0	CW	Coastal wetland
Family	AKIW1012	F · AKIW1012	S65	0	0	CW	Coastal wetland
Family	AKIW659	F · AKIW659	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	AKIW781	F · AKIW781	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	AKYG1088	F · AKYG1088	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	AKYG937	F · AKYG937	S65	0	0	CW	Coastal wetland
Family	AKYH478	F · AKYH478	S65	6.105006105006105e-4	0.06105006105006105	CW	Coastal wetland
Family	AKYH767	F · AKYH767	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	Alcaligenaceae	F · Alcaligenaceae	S65	0.008954008954008955	0.8954008954008954	CW	Coastal wetland
Family	Alcanivoracaceae	F · Alcanivoracaceae	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Alicyclobacillaceae	F · Alicyclobacillaceae	S65	1.1628583057154485e-4	0.011628583057154486	CW	Coastal wetland
Family	alphaI cluster	F · alphaI cluster	S65	5.232862375719519e-4	0.052328623757195186	CW	Coastal wetland
Family	Alteromonadaceae	F · Alteromonadaceae	S65	0.001221001221001221	0.1221001221001221	CW	Coastal wetland
Family	Anaerolineaceae	F · Anaerolineaceae	S65	0.061776847491133206	6.177684749113321	CW	Coastal wetland
Family	Arachis hypogaea var. vulgaris	F · Arachis hypogaea var. vulgaris	S65	0	0	CW	Coastal wetland
Family	Arenicellaceae	F · Arenicellaceae	S65	0	0	CW	Coastal wetland
Family	Armatimonadaceae	F · Armatimonadaceae	S65	0	0	CW	Coastal wetland
Family	Aurantimonadaceae	F · Aurantimonadaceae	S65	0	0	CW	Coastal wetland
Family	B79	F · B79	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	Bacillaceae	F · Bacillaceae	S65	0.004128146985289843	0.4128146985289843	CW	Coastal wetland
Family	bacteriap25	F · bacteriap25	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Bacteriovoracaceae	F · Bacteriovoracaceae	S65	8.721437292865864e-4	0.08721437292865865	CW	Coastal wetland
Family	Bacteroidaceae	F · Bacteroidaceae	S65	0	0	CW	Coastal wetland
Family	BCf3-20	F · BCf3-20	S65	0	0	CW	Coastal wetland
Family	Bdellovibrionaceae	F · Bdellovibrionaceae	S65	0.00014535728821443106	0.014535728821443106	CW	Coastal wetland
Family	Beijerinckiaceae	F · Beijerinckiaceae	S65	2.035002035002035e-4	0.02035002035002035	CW	Coastal wetland
Family	BIrii41	F · BIrii41	S65	3.4885749171463456e-4	0.034885749171463455	CW	Coastal wetland
Family	Blfdi19	F · Blfdi19	S65	8.721437292865864e-5	0.008721437292865864	CW	Coastal wetland
Family	Bogoriellaceae	F · Bogoriellaceae	S65	8.721437292865864e-5	0.008721437292865864	CW	Coastal wetland
Family	Bradyrhizobiaceae	F · Bradyrhizobiaceae	S65	0.0010175010175010174	0.10175010175010174	CW	Coastal wetland
Family	Brevibacteriaceae	F · Brevibacteriaceae	S65	0	0	CW	Coastal wetland
Family	Brevinemataceae	F · Brevinemataceae	S65	0	0	CW	Coastal wetland
Family	BSV26	F · BSV26	S65	6.977149834292691e-4	0.06977149834292691	CW	Coastal wetland
Family	BSV40	F · BSV40	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	Burkholderiaceae	F · Burkholderiaceae	S65	0.002849002849002849	0.2849002849002849	CW	Coastal wetland
Family	Burkholderiales Incertae Sedis	F · Burkholderiales Incertae Sedis	S65	0	0	CW	Coastal wetland
Family	BVA18	F · BVA18	S65	2.035002035002035e-4	0.02035002035002035	CW	Coastal wetland
Family	BVA59	F · BVA59	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	CA002	F · CA002	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Caldilineaceae	F · Caldilineaceae	S65	0.003924646781789639	0.39246467817896385	CW	Coastal wetland
Family	Caldisericaceae	F · Caldisericaceae	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	Campylobacteraceae	F · Campylobacteraceae	S65	0	0	CW	Coastal wetland
Family	Carnobacteriaceae	F · Carnobacteriaceae	S65	0.0057561486132914706	0.5756148613291471	CW	Coastal wetland
Family	Caulobacteraceae	F · Caulobacteraceae	S65	0.0011628583057154485	0.11628583057154485	CW	Coastal wetland
Family	CCA47	F · CCA47	S65	0	0	CW	Coastal wetland
Family	CCU22	F · CCU22	S65	0	0	CW	Coastal wetland
Family	Cellulomonadaceae	F · Cellulomonadaceae	S65	3.779289493575208e-4	0.03779289493575208	CW	Coastal wetland
Family	Cellvibrionaceae	F · Cellvibrionaceae	S65	2.035002035002035e-4	0.02035002035002035	CW	Coastal wetland
Family	Cercis gigantea	F · Cercis gigantea	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Chitinophagaceae	F · Chitinophagaceae	S65	0.003256003256003256	0.3256003256003256	CW	Coastal wetland
Family	Chlorobiaceae	F · Chlorobiaceae	S65	0	0	CW	Coastal wetland
Family	Chloroflexaceae	F · Chloroflexaceae	S65	8.721437292865864e-5	0.008721437292865864	CW	Coastal wetland
Family	Chloroflexales Incertae Sedis	F · Chloroflexales Incertae Sedis	S65	0	0	CW	Coastal wetland
Family	Christensenellaceae	F · Christensenellaceae	S65	8.14000814000814e-4	0.0814000814000814	CW	Coastal wetland
Family	Chromatiaceae	F · Chromatiaceae	S65	3.779289493575208e-4	0.03779289493575208	CW	Coastal wetland
Family	Chthoniobacteraceae	F · Chthoniobacteraceae	S65	1.7442874585731728e-4	0.017442874585731728	CW	Coastal wetland
Family	Chthonomonadaceae	F · Chthonomonadaceae	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	CK06-06-Mud-MAS4B-21	F · CK06-06-Mud-MAS4B-21	S65	0	0	CW	Coastal wetland
Family	Clostridiaceae 1	F · Clostridiaceae 1	S65	0.09541252398395256	9.541252398395256	CW	Coastal wetland
Family	Clostridiaceae 2	F · Clostridiaceae 2	S65	8.721437292865864e-5	0.008721437292865864	CW	Coastal wetland
Family	Clostridiaceae 4	F · Clostridiaceae 4	S65	0	0	CW	Coastal wetland
Family	Clostridiales vadinBB60 group	F · Clostridiales vadinBB60 group	S65	2.6164311878597594e-4	0.026164311878597593	CW	Coastal wetland
Family	Colwelliaceae	F · Colwelliaceae	S65	0	0	CW	Coastal wetland
Family	Comamonadaceae	F · Comamonadaceae	S65	0.011948369091226234	1.1948369091226234	CW	Coastal wetland
Family	Conexibacteraceae	F · Conexibacteraceae	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	Coriobacteriaceae	F · Coriobacteriaceae	S65	0.0012791441362869935	0.12791441362869935	CW	Coastal wetland
Family	Corynebacteriaceae	F · Corynebacteriaceae	S65	0	0	CW	Coastal wetland
Family	Coxiellaceae	F · Coxiellaceae	S65	8.721437292865864e-5	0.008721437292865864	CW	Coastal wetland
Family	Crenotrichaceae	F · Crenotrichaceae	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	Cryomorphaceae	F · Cryomorphaceae	S65	8.430722716437002e-4	0.08430722716437002	CW	Coastal wetland
Family	Cryptosporangiaceae	F · Cryptosporangiaceae	S65	4.651433222861794e-4	0.04651433222861794	CW	Coastal wetland
Family	cvE6	F · cvE6	S65	0	0	CW	Coastal wetland
Family	CWT CU03-E12	F · CWT CU03-E12	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Cyclobacteriaceae	F · Cyclobacteriaceae	S65	0.0029362172219315075	0.29362172219315075	CW	Coastal wetland
Family	Cystobacteraceae	F · Cystobacteraceae	S65	0.0010175010175010174	0.10175010175010174	CW	Coastal wetland
Family	Cytophagaceae	F · Cytophagaceae	S65	0.002180359323216466	0.21803593232164659	CW	Coastal wetland
Family	DA101 soil group	F · DA101 soil group	S65	0.0011628583057154485	0.11628583057154485	CW	Coastal wetland
Family	DA111	F · DA111	S65	0.00014535728821443106	0.014535728821443106	CW	Coastal wetland
Family	Dehalococcoidaceae	F · Dehalococcoidaceae	S65	0	0	CW	Coastal wetland
Family	Deinococcaceae	F · Deinococcaceae	S65	0	0	CW	Coastal wetland
Family	Demequinaceae	F · Demequinaceae	S65	0.0012791441362869935	0.12791441362869935	CW	Coastal wetland
Family	Dermabacteraceae	F · Dermabacteraceae	S65	0	0	CW	Coastal wetland
Family	Desulfarculaceae	F · Desulfarculaceae	S65	0.0016861445432874004	0.16861445432874003	CW	Coastal wetland
Family	Desulfobacteraceae	F · Desulfobacteraceae	S65	0.016454445025873597	1.6454445025873596	CW	Coastal wetland
Family	Desulfobulbaceae	F · Desulfobulbaceae	S65	0.02296645153788011	2.296645153788011	CW	Coastal wetland
Family	Desulfomicrobiaceae	F · Desulfomicrobiaceae	S65	2.6164311878597594e-4	0.026164311878597593	CW	Coastal wetland
Family	Desulfonatronaceae	F · Desulfonatronaceae	S65	0	0	CW	Coastal wetland
Family	Desulfovibrionaceae	F · Desulfovibrionaceae	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Desulfurellaceae	F · Desulfurellaceae	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	Desulfuromonadaceae	F · Desulfuromonadaceae	S65	0.003779289493575208	0.3779289493575208	CW	Coastal wetland
Family	DEV007	F · DEV007	S65	2.035002035002035e-4	0.02035002035002035	CW	Coastal wetland
Family	Dictyoglomaceae	F · Dictyoglomaceae	S65	0	0	CW	Coastal wetland
Family	Dietziaceae	F · Dietziaceae	S65	0	0	CW	Coastal wetland
Family	Draconibacteriaceae	F · Draconibacteriaceae	S65	0.006773649630792488	0.6773649630792489	CW	Coastal wetland
Family	DS-100	F · DS-100	S65	5.8142915285772426e-5	0.005814291528577243	CW	Coastal wetland
Family	DUNssu044	F · DUNssu044	S65	0.009041223326937613	0.9041223326937613	CW	Coastal wetland
Family	Ectothiorhodospiraceae	F · Ectothiorhodospiraceae	S65	0.003401360544217687	0.3401360544217687	CW	Coastal wetland
Family	Eel-36e1D6	F · Eel-36e1D6	S65	2.325716611430897e-4	0.02325716611430897	CW	Coastal wetland
Family	Elev-16S-1166	F · Elev-16S-1166	S65	0	0	CW	Coastal wetland
Family	Elev-16S-1332	F · Elev-16S-1332	S65	2.9071457642886213e-4	0.02907145764288621	CW	Coastal wetland
Family	Ellin6055	F · Ellin6055	S65	1.7442874585731728e-4	0.017442874585731728	CW	Coastal wetland
Family	Enterobacteriaceae	F · Enterobacteriaceae	S65	0.002354788069073783	0.23547880690737832	CW	Coastal wetland
Family	Enterococcaceae	F · Enterococcaceae	S65	2.9071457642886213e-5	0.0029071457642886214	CW	Coastal wetland
Family	env.OPS 17	F · env.OPS 17	S65	2.6164311878597594e-4	0.026164311878597593	CW	Coastal wetland
Family	Erysipelotrichaceae	F · Erysipelotrichaceae	S65	2.6164311878597594e-4	0.026164311878597593	CW	Coastal wetland
Family	Erythrobacteraceae	F · Erythrobacteraceae	S65	0.004099075527646956	0.40990755276469565	CW	Coastal wetland
Family	Eubacteriaceae	F · Eubacteriaceae	S65	0	0	CW	Coastal wetland
Family	Euzebyaceae	F · Euzebyaceae	S65	1.1628583057154485e-4	0.011628583057154486	CW	Coastal wetland
Family	F1-37X2	F · F1-37X2	S65	0	0	CW	Coastal wetland
Family	Family Incertae Sedis	F · Family Incertae Sedis	S65	0.007180650037792895	0.7180650037792895	CW	Coastal wetland
Family	Family XI	F · Family XI	S65	8.721437292865864e-5	0.008721437292865864	CW	Coastal wetland
Family	Family XII	F · Family XII	S65	0.001221001221001221	0.1221001221001221	CW	Coastal wetland
Family	Family XIII	F · Family XIII	S65	2.325716611430897e-4	0.02325716611430897	CW	Coastal wetland
Family	Family XVIII	F · Family XVIII	S65	0	0	CW	Coastal wetland
Family	FamilyI	F · FamilyI	S65	0.0015698587127158557	0.15698587127158556	CW	Coastal wetland
Family	FamilyII	F · FamilyII	S65	0	0	CW	Coastal wetland
Family	Ferrimonadaceae	F · Ferrimonadaceae	S65	0	0	CW	Coastal wetland
