feature_id	frequency	samples_observed	naive_bayes_taxon	naive_bayes_confidence	sequence_search_taxon	sequence_search_confidence	domain_naive_bayes	domain_sequence_search	domain_exact_match	phylum_naive_bayes	phylum_sequence_search	phylum_exact_match	class_naive_bayes	class_sequence_search	class_exact_match	order_naive_bayes	order_sequence_search	order_exact_match	family_naive_bayes	family_sequence_search	family_exact_match	genus_naive_bayes	genus_sequence_search	genus_exact_match
3ebe761bfb1238c87195d431f41bf976	164	3	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999959949109948	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Pseudomonadales	Pseudomonadales	True	Moraxellaceae	Moraxellaceae	True	Acinetobacter	Acinetobacter	True
41c34e84ce65fba113ea84d635df703e	4	1	d__Bacteria; p__RCP2-54; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.8869590593576412	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	RCP2-54	Myxococcota	False	Incertae_Sedis	bacteriap25	False	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
42e61a0cfc40a43c642c24c4a280c530	6	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9998758267136185	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
42f0e691f302bb1170e2ca8606efe604	37	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.999991399824159	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011; g__AR20	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	GW2011	False	Incertae_Sedis	AR20	False
44d0ac06b00a1a731a82972d35c27ef7	3	1	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Roizmanbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999975145549819	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Roizmanbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Microgenomatia	Microgenomatia	True	Candidatus_Roizmanbacteria	Candidatus_Roizmanbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
46bd0a10fe939400736706c91f43717d	2	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Giovannonibacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.999808325471509	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Ryanbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Giovannonibacteria	Candidatus_Ryanbacteria	False	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
46d7d2150b3dcacf1d82862da6c16c1d	3	1	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999988612274	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Elusimicrobiota	Elusimicrobiota	True	Elusimicrobia	Elusimicrobia	True	Lineage_IV	Lineage_IV	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
472e706255ffc7dcd54a0af2e20c56e3	3	1	d__Archaea; p__Methanobacteriota; c__Thermococci; o__Methanofastidiosales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999995595071998	d__Archaea; p__Methanobacteriota; c__Thermococci; o__Methanofastidiosales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Methanobacteriota	Methanobacteriota	True	Thermococci	Thermococci	True	Methanofastidiosales	Methanofastidiosales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
47ac5ca58a00fc3761fd3358993649ef	5	1	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Incertae_Sedis	0.9997216027037141	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Acidobacteriota	Acidobacteriota	True	Vicinamibacteria	Vicinamibacteria	True	Vicinamibacterales	Vicinamibacterales	True	Vicinamibacteraceae	Vicinamibacteraceae	True	Incertae_Sedis	Incertae_Sedis	True
483f40d0db4507d1b5793b5a24975841	3	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999987896475566	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4870859dcfb961dab8ac294550c2ca6c	2	1	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999998499559665	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	WOR-1	WOR-1	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
48ed1634541c5bcd5f026605416d5be0	3	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999409123487313	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
48f748d17bb24e9a8e162c71e7eedba3	13	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__UBA9983; f__Incertae_Sedis; g__Incertae_Sedis	0.8903450753585754	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__UBA9983; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	UBA9983	UBA9983	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
49a85d1c26f0cadbbe1c36ec5014afa1	3	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999930980441872	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4a6524e6dcbe15f3e25bb337b3f3d7ea	8	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999998317689033	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4a9ba8830a31e244ac9ead09e47dc6cc	68	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999971658328181	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4ad61867e86159b7838ec1e4bdf532fa	3	1	d__Bacteria	0.99999998969352	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	1.0	Bacteria	Bacteria	True		Nitrospirota	False		Nitrospiria	False		Nitrospirales	False		Nitrospiraceae	False		Nitrospira	False
4bf17a8e6ba3134f539a2ab3cea0c14b	3	1	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41	0.9999999999997016	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41	1.0	Archaea	Archaea	True	Micrarchaeota	Micrarchaeota	True	Micrarchaeia	Micrarchaeia	True	Micrarchaeales	Micrarchaeales	True	Incertae_Sedis	Incertae_Sedis	True	CG1_02_55_41	CG1_02_55_41	True
4cf8382f0c3af4a503676b907ed0c63e	3	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999971319910004	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4e2314979e808957a86b1e112676bc20	7	2	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.8047254351238029	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Incertae_Sedis	Candidatus_Peregrinibacteria	False	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4e7fc7dc1f2f4ac6d3a0a3e908b145f0	5	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.99999981833331	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
4f997184acb57f8c74379fa58c8f1693	3	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999218007120899	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Candidatus_Peribacteria	Candidatus_Peribacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
536d7b9c42b621a92014ed3fe67df968	3	1	d__Archaea; p__Aenigmarchaeota; c__Deep_Sea_Euryarchaeotic_Group(DSEG); o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9434089110723931	d__Archaea; p__Aenigmarchaeota; c__Deep_Sea_Euryarchaeotic_Group(DSEG); o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Aenigmarchaeota	Aenigmarchaeota	True	Deep_Sea_Euryarchaeotic_Group(DSEG)	Deep_Sea_Euryarchaeotic_Group(DSEG)	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
53a1479ccd9e6c5aa96485388699bf94	5	1	d__Bacteria; p__SAR324_clade(Marine_group_B); c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Candidatus_Nitrosoarchaeum	0.7957390785048776	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	SAR324_clade(Marine_group_B)	Bdellovibrionota	False	Incertae_Sedis	Oligoflexia	False	Incertae_Sedis	0319-6G20	False	Incertae_Sedis	Incertae_Sedis	True	Candidatus_Nitrosoarchaeum	Incertae_Sedis	False
53b99adc639a34045af07c9c873862df	3	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9970910620666189	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011; g__AR20	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	GW2011	False	Incertae_Sedis	AR20	False
54c05a1e59ddd42bd97a0a8f522bf591	12	2	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999751549637611	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
54e79fcb0bd002cefdec446685a3d676	5	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999998849535596	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
5526a476ac2ae4ef08b7bcb1a33d7f53	3	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9996382398044408	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
55c53ff953d747ebfb514235c8c7286c	3	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9997901563477005	d__Bacteria; p__NB1-j; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	NB1-j	False	Omnitrophia	Incertae_Sedis	False	Omnitrophales	Incertae_Sedis	False	Omnitrophaceae	Incertae_Sedis	False	Candidatus_Omnitrophus	Incertae_Sedis	False
571e0de2d6989f71ebd61045f7277b9a	13	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9998681259146064	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
575a5bc66f7912c4ad48a34a36ab4774	5	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9981947714974747	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
576ec6e8c13362133c1dbe96985d47d1	19	2	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41	0.9999467735596675	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41	1.0	Archaea	Archaea	True	Micrarchaeota	Micrarchaeota	True	Micrarchaeia	Micrarchaeia	True	Micrarchaeales	Micrarchaeales	True	Incertae_Sedis	Incertae_Sedis	True	CG1_02_55_41	CG1_02_55_41	True
586ee8bd7ab4a9a8074517b760b32ace	87	2	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999946310822	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Nitrospirota	Nitrospirota	True	Thermodesulfovibrionia	Thermodesulfovibrionia	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
58b4bb90ea99ffb8f9c00fced2c0e798	2	1	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9218390770740986	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.667	Bacteria	Bacteria	True	Myxococcota	Myxococcota	True	bacteriap25	bacteriap25	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
58dc31ebc41b77888661072e6c799341	2	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.9999999034976711	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Paceibacterales; f__Paceibacteraceae; g__Candidatus_Paceibacter	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True		Paceibacterales	False		Paceibacteraceae	False		Candidatus_Paceibacter	False
59dd6d3f3f896c4309537cf26c3597a3	49	2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae	0.9989241545024685	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Gallionella	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Burkholderiales	Burkholderiales	True	Gallionellaceae	Gallionellaceae	True		Gallionella	False
59e0dff8c0b1047b3e8c35d69f2b203e	2	1	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9969741327863774	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	WOR-1	WOR-1	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
5a646f256a19b7f4d68dbe74e563b5d9	5	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9998433485966244	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
5a7b179b1b45f0fe2282f260bf073f60	9	1	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.9996283828038727	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1.0	Bacteria	Bacteria	True	Actinomycetota	Actinomycetota	True	Actinobacteria	Actinobacteria	True	Propionibacteriales	Propionibacteriales	True	Propionibacteriaceae	Propionibacteriaceae	True	Cutibacterium	Cutibacterium	True
5a8eb6a2625d5ae58cfeae791bf73c97	5	1	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	1.0000000000000027	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Saccharimonadia	Saccharimonadia	True	Saccharimonadales	Saccharimonadales	True		Incertae_Sedis	False		Incertae_Sedis	False
5ad2c891084262e1078ff79ed5667653	3	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999720052234234	Unassigned	1.0	Archaea		False	Nanoarchaeota		False	Nanoarchaeia		False	Woesearchaeales		False	Incertae_Sedis		False	Incertae_Sedis		False
5c5682c8646261d3f1fa51270c21f95d	4	2	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999359606880268	Unassigned	1.0	Bacteria		False	Patescibacteria		False	Gracilibacteria		False	Incertae_Sedis		False	Incertae_Sedis		False	Incertae_Sedis		False
5c92bac0e203e2d9b207cfacf4afd4d8	6	1	d__Bacteria; p__Candidatus_Kryptonia; c__Kryptonia; o__Kryptoniales; f__BSV26; g__Incertae_Sedis	0.9999999992929389	d__Bacteria; p__Candidatus_Kryptonia; c__Kryptonia; o__Kryptoniales; f__BSV26; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Candidatus_Kryptonia	Candidatus_Kryptonia	True	Kryptonia	Kryptonia	True	Kryptoniales	Kryptoniales	True	BSV26	BSV26	True	Incertae_Sedis	Incertae_Sedis	True
5da32e051bdda695c26f4cc556c3aede	198	2	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosarchaeum	0.9899222862510894	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__	1.0	Archaea	Archaea	True	Thermoproteota	Thermoproteota	True	Nitrososphaeria	Nitrososphaeria	True	Nitrosopumilales	Nitrosopumilales	True	Nitrosopumilaceae	Nitrosopumilaceae	True	Nitrosarchaeum		False
5ea0169ea1bec162f836ed8493e22f2c	7	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999997136253979	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
5f3443a78c43d705e1c1749add3951ff	4	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria	0.9999999061616145	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True		Candidatus_Peregrinibacteria	False		Incertae_Sedis	False		Incertae_Sedis	False
5fe8a79baa0e9601bc73ff3938dbf497	4	1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.96979940735247	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Alphaproteobacteria	Alphaproteobacteria	True	Sphingomonadales	Sphingomonadales	True	Sphingomonadaceae	Sphingomonadaceae	True	Sphingobium		False
60e788e44b093e436155116d1e8c46c8	11	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfuricaulis	0.998860238516648	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfuricaulis	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Acidiferrobacterales	Acidiferrobacterales	True	Acidiferrobacteraceae	Acidiferrobacteraceae	True	Sulfuricaulis	Sulfuricaulis	True
615d65be0a5ba4f62e9d7aa1bffb4277	34	2	d__Bacteria; p__Patescibacteria; c__ABY1	0.9998300135508258	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True		Candidatus_Falkowbacteria	False		Incertae_Sedis	False		Incertae_Sedis	False
