	S1	S2	S3	S4	S5	S6	S7	S9	S10	S11	S12	S13	S15	S16	S17	S18	S19	S20	S22	S23	S24	S25	S26	S27	S28	S30	S34	S35	S36	S37	S61	S62	S63	S65	S85	S86	S87	S88	S89	S112	S113	S114	S161	S162	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S179	S182	S187	S188	S191	S194	S196	S197	S198	S201	S202	S203	S204	S205	S206	S207	S208	S209	S210	S213	S214	S215	S216	S217	S218	S219	S220	S221	S222	S223	S224	S225
Proteobacteria	0.19971028110563	0.204976834553878	0.210698434945106	0.256701807228916	0.167857142857143	0.159112097669256	0.21986183074266	0.278711207748567	0.140502626364294	0.23758059564016	0.213057519420442	0.20979381443299	0.273820935582822	0.2131777529346	0.221903242955875	0.250492037931651	0.256499356499357	0.245952242283052	0.208168339626117	0.246587807097361	0.180843285400926	0.15716808476481	0.270396536007293	0.278934071222329	0.349591923567864	0.285168009112359	0.252093317183633	0.258270509977827	0.224413073500077	0.342197632220834	0.389032521431487	0.348022959183673	0.364084822858607	0.387958602244317	0.374369641956631	0.379888638472756	0.296485867074102	0.38419512195122	0.165482233502538	0.308979483080203	0.452308569257078	0.385268381872796	0.383900718839007	0.359352552437506	0.3790519018175	0.360506180105945	0.374557595993322	0.310062092023563	0.375434195291393	0.225135665101008	0.439550494004073	0.528032754407977	0.486408404464872	0.411195212110544	0.486490885416667	0.393656257683796	0.324863387978142	0.442010771992819	0.362083936324168	0.302557800138259	0.271383356492203	0.236412864029585	0.250646886320511	0.334553491263209	0.434500180440274	0.349203160573189	0.358932141597083	0.28119601746286	0.287441904581239	0.48190779765067	0.361157718120805	0.348811144023697	0.287106446776612	0.293358495160407	0.180878552971576	0.346393657147256	0.299543449663391	0.335362694300518	0.316971814020718	0.323655273278804	0.313365753020925	0.33490382231039	0.265626889130698	0.319583304201916	0.327639898084364	0.33921101743999	0.283382286488929	0.2599706818986	0.295113969110639	0.328672357962908
Saccharibacteria	0.00230992091457208	7.47272455537289e-05	0.000155726855096161	0.00052710843373494	5.66893424036281e-05	4.43951165371809e-05	0.000115141047783535	0.000948804111484483	0.000408895039788633	0.000245624808105619	0.000436414419132408	0.000220913107511046	0.000766871165644172	0.000698714365567356	0.00049618996987418	0.00400787260690642	0.000836550836550837	0.00023296447291788	4.60447555023483e-05	0.000121322414316045	0	0	5.69735642661805e-05	0	0	0.000162720689935725	0.000105324135025541	0.000177383592017738	0	5.94919388422869e-05	0	6.37755102040816e-05	0	5.81429152857724e-05	0.000441250630358043	0	0	0	4.8344210780759e-05	5.32907007727152e-05	0	3.26498628705759e-05	0.0001356300013563	4.78881333205632e-05	9.36855911560802e-05	0.000367863449087699	0	0.00015921031682853	9.6487842531841e-05	0.00018240685849788	7.54204691153179e-05	6.60371128574259e-05	0.000131319763624425	8.80126738250308e-05	0	0	0.000204918032786885	0.000269299820466786	9.64785335262904e-05	0.000384054074813734	0.000617569862590706	0.000198111338572278	0.000172503018802829	6.90655432004973e-05	0.000120293516179478	0.000468729074594884	0.000411619428437022	0.00310939413926317	0.00289291473015271	0.00413198748598076	0.000503355704697987	8.00576415018814e-05	0.000187406296851574	0	0.000445513677269892	0.00115464552382419	0.000812504836338312	0.000129533678756477	0.00012045290291496	0.00211256161638048	0.00103153551429413	0.00131070884551348	0.000443316003707734	0.000209746207089422	0.000283098990280268	0.00102966728875732	0.000112968820605513	5.05484506899864e-05	0.000114830338175346	0.00105975861053871
SHA-109	3.91512019418996e-05	0.000186818113884322	0.000155726855096161	0.000225903614457831	5.66893424036281e-05	0.000443951165371809	0	3.95335046451868e-05	6.29069291982512e-05	0.000122812404052809	0	0.000147275405007364	0.0011023773006135	0.000838457238680827	0.000567074251284778	0.000322061191626409	0.000193050193050193	0.00052417006406523	0	0.000303306035790112	0.000243724104313917	0.000294322256113876	0.000740656335460346	0.00018046198267565	0.00019340115267087	0.000406801724839313	0.000684606877666017	0.000266075388026608	0.000690501764615621	0.000237967755369147	0.00210913049394475	0.00605867346938775	0.00365173938112627	0.000959358102215245	0.000882501260716087	0	0.000840336134453782	0.000390243902439024	9.6688421561518e-05	0.00484945377031708	0.000760022800684021	0.00218754081232859	0.0047470500474705	0.00665645053155828	0.00243582537005809	0.00367863449087699	0.00140233722871452	0.0020697341187709	0.00135082979544577	0.000866432577864928	0.00165925032053699	0.000462259790001981	0.00321733420879842	0.00132019010737546	0.0009765625	0.00229489386115892	0.000887978142076503	0.00116696588868941	0.000385914134105162	0.000153621629925494	0.000154392465647676	0	0	0.000483458802403481	0.000661614338987129	0.000200883889112093	0.00017640832647301	9.42240648261566e-05	9.48496632836953e-05	5.9028392656868e-05	0.000335570469798658	0.000320230566007525	0.000187406296851574	0.000121750776161198	0.000178205470907957	0.000230929104764837	0.000116072119476902	0.000259067357512953	6.02264514574801e-05	5.41682465738584e-05	7.36811081638668e-05	0	8.06029097650425e-05	0.000559323218905125	0	0	5.64844103027564e-05	0	0.000516736521789057	0.000117750956726523
SM2F11	0.000156604807767598	0.000186818113884322	0.00163513197850969	0.00112951807228916	0.000510204081632653	0	0.000575705238917674	0.000237201027871121	0.000220174252193879	0.000368437212158428	8.72828838264816e-05	0.000220913107511046	0.000143788343558282	0	0	0	0	0	9.20895110046966e-05	0.000121322414316045	0.000162482736209278	5.35131374752502e-05	0	0	0	0	5.26620675127706e-05	8.86917960088692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35726898175397e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62515094014145e-05	0	0	0	5.88027754910032e-05	0	0	0	0	8.00576415018814e-05	0	0	0	0	3.86907064923006e-05	0.000129533678756477	0	0	0	0	0	0	0	0	5.64844103027564e-05	0	0	0
Spirochaetae	0.000626419231070394	0.00067254520998356	0.000467180565288484	0.000602409638554217	0.000453514739229025	0.000710321864594895	0.000805987334484744	0.000513935560387428	0.000440348504387758	0.000675468222290451	0.000349131535305927	0.000589101620029455	0.000431365030674847	0.000279485746226942	0.000389863547758285	0.000966183574879227	0.000643500643500643	0.00093185789167152	0.00147343217607515	0.000606612071580224	0.000487448208627833	0.00208701236153476	0.000199407474931632	0.000240615976900866	0.000348122074807566	0.000894963794646489	0.000315972405076623	0.000266075388026608	0.000383612091453123	0.000594919388422869	0.000340182337733025	0.00076530612244898	0.00128131206355308	0.000523286237571952	0.00126071608673727	0.00125944584382872	0.00106951871657754	0.00331707317073171	0.00048344210780759	0.000586197708499867	0.000158338083475838	0.00016324931435288	0.00142411501424115	0.000814098266449574	0.000936855911560802	0.00154502648616833	0.000601001669449082	0.00143289285145677	0.00183326900810498	0.00168726344110539	0.00165925032053699	0.00145281648286337	0.000984898227183191	0.0011441647597254	0.00113932291666667	0.00106548643553807	0.0014344262295082	0.000987432675044883	0.00250844187168355	0.00307243259850987	0.00189130770418404	0.00270752162715446	0.00241504226323961	0.0198218108985427	0.00511247443762781	0.00160707111289675	0.00164647771374809	0.00222996953421904	0.00270321540358532	0.00318753320347087	0.00352348993288591	0.00112080698102634	0.00187406296851574	0.00249589091130456	0.00142564376726366	0.00361788930798245	0.00177977249864583	0.00116580310880829	0.00174656709226692	0.00178755213693733	0.00139994105511347	0.000921038648198661	0.00149115383065329	0.000978815633083968	0.00141549495140134	0.00180191775532531	0.00124265702666064	0.00141535661931962	0.00120571855084113	0.00120694730644686
Synergistetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60447555023483e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237352502373525	0.00229863039938703	0.00224845418774592	0.00257504414361389	0.00173622704507513	0.00199012896035663	0.00202624469316866	0.00246249258972137	0.00181009125876763	0.0020471504985802	0.00249507550886408	0.00281640556240099	0.002197265625	0.00262273584132448	0.00252732240437158	0.00251346499102334	0.00250844187168355	0.00207389200399416	0.00169831712212444	0.00217922472429505	0.00155252716922546	0.00221009738241591	0.00228557680741008	0.00127226463104326	0.0019404915912031	0.000942240648261566	0.00165986910746467	0.00123959624579423	0.00243288590604027	0.00232167160355456	0.0021551724137931	0.00170451086625677	0.0020493629154415	0.00230929104764837	0.00150893755319972	0.00200777202072539	0.00252951096121417	0.00146254265749418	0.00125257883878574	0.00152325622586702	0.000886632007415468	0.00167796965671537	0.0020760592620553	0.00205933457751464	0.00107320379575237	0.00151645352069959	0.00189470057989321	0.0011480718280836
TA06	0.000117453605825699	3.73636227768644e-05	0	0.000150602409638554	0.000226757369614512	0.000133185349611543	5.75705238917674e-05	0.000197667523225934	0.000314534645991256	6.14062020264047e-05	0.000174565767652963	0.000220913107511046	4.79294478527607e-05	0.000209614309670207	0.000106326422115896	0.000107353730542136	0.000321750321750322	0.00040768782760629	0.000138134266507045	6.06612071580224e-05	0.000162482736209278	5.35131374752502e-05	0.000113947128532361	0.000120307988450433	0.000270761613739218	0.000406801724839313	0.000105324135025541	0.000177383592017738	0	5.94919388422869e-05	0.00027214587018642	0.000255102040816327	0.00032032801588827	0.000174428745857317	0.0011976802824004	0.00172345220734456	0.000152788388082506	0.00455284552845528	0.000580130529369108	0.000266453503863576	0.000158338083475838	0.000587697531670367	0.0001356300013563	0.000143664399961689	0.00018737118231216	0.000147145379635079	0	0.000716446425728387	0.000192975685063682	0.000775229148615988	7.54204691153179e-05	0	6.56598818122127e-05	0.000616088716775216	0.000162760416666667	0	6.83060109289617e-05	0.000538599640933573	0.00154365653642065	0.00107535140947845	0.00084915856106222	0.00224526183715248	0.00224253924443678	0	6.0146758089739e-05	0.000200883889112093	0.000411619428437022	9.42240648261566e-05	9.48496632836953e-05	0.000177085177970604	0.00125838926174497	0.000480345849011288	0.00103073463268366	0.00243501552322396	0.00106923282544774	0.00292510199368794	0.000270834945446104	0.000194300518134715	0.000903396771862202	0.000541682465738584	0.000957854406130268	3.54245633922562e-05	0.000161205819530085	0.000279661609452562	0.000754930640747381	0.000450479438831328	0.000395390872119295	0.00101096901379973	0.000401906183613711	0.000794818957904033
Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	4.79294478527607e-05	0.000279485746226942	0.000177210703526493	0	0	0	0	0	0	0	0	0.000120307988450433	0	0	0	0	0	0	6.8036467546605e-05	0	0	0	0	0	0	0	0	5.32907007727152e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69612963706977e-05	0.000235211101964013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120904364647564	0	0	0	0	0	0	0
Thaumarchaeota	0.00313209615535197	0.00100881781497534	0.00109008798567313	0.000978915662650602	0.00226757369614512	0.00235294117647059	0.00172711571675302	0.000869737102194109	0.00157267322995628	0.00110531163647528	0.00104739460591778	0.00117820324005891	0.00282783742331288	0.0146730016769145	0.00184299131667553	0.00547504025764895	0.00250965250965251	0.00366919044845661	0.00833410074592504	0.00327570518653321	0.00414330977333658	0.00813399689623803	0.00179466727438469	0.00348893166506256	0.00429350558929331	0.00992596208607924	0.0153246616462162	0.0248337028824834	0.00613779346324996	0.00583021000654411	0.00251734929922438	0.00376275510204082	0.001665705682619	0.00194778766207338	0.00208018154311649	0.00245260506429802	0.0012987012987013	0.000585365853658537	0.00101522842639594	0.00229150013322675	0.00120336943441637	0.00101214574898785	0.0025769700257697	0.000957762666411263	0.000655799138092561	0.00169217186580341	0.00193656093489149	0.0479223053653877	0.00675414897722887	0.0581877878608236	0.00512859189984162	0.000726408241431685	0.0010505581089954	0.00352050695300123	0.001953125	0.000819604950413901	0.00157103825136612	0.000628366247755835	0.000482392667631452	0.00215070281895691	0.000501775513354948	0.000198111338572278	0.000172503018802829	0.0186476966641343	0.00126308191988452	0.00957546538100978	0.0142890744443138	0.00662709255943968	0.00218154225552499	0.000354170355941208	0.00578859060402685	0.000800576415018814	0.000749625187406297	0.000974006209289584	0.000801924619085806	0.000307905473019783	0.00174108179215352	0.0230569948186529	0.000662490966032281	0.000433345972590867	0.001105216622458	0.000673066704452868	0.00894692298391972	0.000908900230720828	0.000754930640747381	0.00167320934423065	0.00079078174423859	0.000101096901379973	0.00143537922719182	0.000471003826906094
Thermotogae	7.83024038837992e-05	7.47272455537289e-05	7.78634275480807e-05	0	0.000170068027210884	0.000177580466148724	0.000172711571675302	0.00011860051393556	9.43603937973768e-05	0.000307031010132023	0.000174565767652963	0.000368188512518409	0.000239647239263804	0.000209614309670207	0.000106326422115896	0.000178922884236894	0.000193050193050193	0.00017472335468841	0.000460447555023483	0.000303306035790112	8.12413681046389e-05	0.00350511050462889	0.000826116681859617	0.00126323387872955	0.000309441844273392	0.000813603449678627	0.000210648270051082	0.000266075388026608	0.000230167254871874	0.000475935510738295	0.00027214587018642	6.37755102040816e-05	0.000128131206355308	0.000116285830571545	6.30358043368633e-05	0.00033143311679703	0.000381970970206264	0.00032520325203252	0.000193376843123036	0.000266453503863576	0.000190005700171005	0.000261198902964608	0.00101722501017225	0.00138875586629633	0.00159265504965336	0.000882872277810477	0.00113522537562604	0.0015921031682853	0.00115785411038209	0.00127684800948516	0.000980466098499133	0.00105659380571881	0.000525279054497702	0.00167224080267559	0.001220703125	0.00188509138595197	0.00122950819672131	0.00116696588868941	0.00125422093584178	0.00161302711421768	0.00104214914312182	0.00132074225714852	0.000776263584612731	0.00075972097520547	0.000842054613256346	0.00107138074193116	0.000882041632365048	0.000596752410565658	0.000521673148060324	0.000472227141254944	0.00075503355704698	0.000880634056520695	0.00131184407796102	0.00133925853777318	0.000801924619085806	0.000692787314294512	0.000541669890892208	0.00148963730569948	0.00156588773789448	0.000758355452034018	0.00125257883878574	0.000495943887491587	0.00096723491718051	0.000489407816541984	0.00122676229121449	0.000900958877662655	0.00112968820605513	0.000859323661729768	0.000803812367227422	0.000412128348542832
TM6	0.000352360817477097	0.000186818113884322	0.00194658568870202	0.000376506024096386	5.66893424036281e-05	0.000399556048834628	0.000115141047783535	0.000593002569677802	3.14534645991256e-05	0.000184218606079214	0.000174565767652963	0.000220913107511046	9.58588957055215e-05	0.000628842929010621	0.000389863547758285	0.00089461442118447	0.000836550836550837	0.0005824111822947	0.000460447555023483	0.000909918107370337	0.000893655049151028	0.00171242039920801	0.00150979945305378	0.000481231953801732	0.00166324991296948	0.000569522414775039	0.000105324135025541	0	0.000153444836581249	0.000713903266107442	0.000204109402639815	0.000255102040816327	0.000128131206355308	0.000145357288214431	0.0011976802824004	0.000397719740156436	0.00053475935828877	0.000780487804878049	0.000145032632342277	0.000639488409272582	0.000190005700171005	0.00016324931435288	6.781500067815e-05	4.78881333205632e-05	9.36855911560802e-05	0	6.67779632721202e-05	0.000238815475242796	0.000192975685063682	0.000319212002371289	0.000150840938230636	6.60371128574259e-05	0	8.80126738250308e-05	0	8.19604950413901e-05	0	8.97666068222621e-05	0	0.000384054074813734	0	0.000132074225714852	0.000172503018802829	0.00151944195041094	0.000120293516179478	0.000133922592741395	5.88027754910032e-05	0.000251264172869751	0.000142274494925543	0.00029514196328434	0.000167785234899329	8.00576415018814e-05	0	6.0875388080599e-05	0.000178205470907957	7.69763682549457e-05	3.86907064923006e-05	0.00038860103626943	6.02264514574801e-05	0	0	0.000318821070530306	4.03014548825213e-05	6.99154023631406e-05	0	0.00051483364437866	5.64844103027564e-05	0.000101096901379973	0.000229660676350692	0.000618192522814248
Unknown phylum	0.00371936418448046	0.00212972649828127	0.00311453710192323	0.00173192771084337	0.00255102040816327	0.00204217536071032	0.00310880829015544	0.00217434275548527	0.00509546126505835	0.00227202947497697	0.00357859823688575	0.00316642120765832	0.00249233128834356	0.00468138624930129	0.00326067694488747	0.00819466809804974	0.00617760617760618	0.00477577169481654	0.00253246155262916	0.00400363967242948	0.00251848241124381	0.00749183924653502	0.00501367365542388	0.00228585178055823	0.00251421498472131	0.00178992758929298	0.00294907578071515	0.00221729490022173	0.00253183980359061	0.00351002439169493	0.00149680228602531	0.00159438775510204	0.00211416490486258	0.00110471539042968	0.00264750378214826	0.00808696804984754	0.00221543162719633	0.00598373983739837	0.00333575054387237	0.00197175592859046	0.000981696117550193	0.00137129424056419	0.00101722501017225	0.00215496599942534	0.00271688214352633	0.00360506180105945	0.00166944908180301	0.00525394045534151	0.00173678116557314	0.0253545533312053	0.00173467078965231	0.00171696493429307	0.00196979645436638	0.0022883295194508	0.00138346354166667	0.00196705188099336	0.00109289617486339	0.00394973070017953	0.00289435600578871	0.00145940548429219	0.00312644742936545	0.00231129895000991	0.00379506641366224	0.0153325505905104	0.00330807169493564	0.00187491629837954	0.0017640832647301	0.00358051446339395	0.000711372474627715	0.000649312319225547	0.00788590604026846	0.00160115283003763	0.00477886056971514	0.00438302794180313	0.00552436959814666	0.0157801554922639	0.00220537027006113	0.00161917098445596	0.00252951096121417	0.00362927252044851	0.001105216622458	0.00251514400085019	0.00237778583806875	0.00279661609452562	0.00226479192224214	0.00160885513868331	0.00186398553999096	0.000859323661729768	0.00292817362347132	0.00653517809832205
Verrucomicrobia	0.120233341163574	0.112688686295023	0.123024215525967	0.0941265060240964	0.0433106575963719	0.0432852386237514	0.0414507772020725	0.0627001383672663	0.0928820809612179	0.0377034080442125	0.0432923103779349	0.0586156111929308	0.0551667944785276	0.0451369480156512	0.0334928229665072	0.021256038647343	0.0347490347490347	0.0177052999417589	0.135647849709918	0.10767364270549	0.170444390283532	0.103976026114411	0.0135312215132179	0.015820500481232	0.0201524001083046	0.0181433569278334	0.053241350255411	0.0389356984478936	0.0165720423507749	0.0220715093104884	0.00911688665124507	0.017984693877551	0.0391440835415465	0.00715157858015001	0.0124810892586989	0.0188916876574307	0.00771581359816654	0.0206178861788618	0.00773507372492144	0.0229150013322675	0.00509848628792197	0.00734621914587959	0.0372982503729825	0.0218848769274974	0.0223908562863032	0.0367863449087699	0.0327212020033389	0.0209361566629518	0.0210343496719413	0.0109900132244972	0.0171204464891772	0.0154526844086377	0.0185817465528562	0.0239394472804084	0.0166829427083333	0.0286861732644865	0.0370218579234973	0.0186714542190305	0.0329956584659913	0.0299562178354712	0.0222711131696773	0.0209998018886614	0.0276867345178541	0.0197527453553422	0.0174425598460243	0.0376322485603321	0.0479242620251676	0.0534564527780395	0.0248031869486863	0.0689451626232218	0.0369127516778524	0.025618445280602	0.0304535232383808	0.0322030802946369	0.0228103002762185	0.045339080902163	0.0427145399674998	0.0417098445595855	0.0293302818597928	0.0347218460538432	0.0310934276451518	0.0394983881823657	0.0499335025994438	0.0274767531287143	0.027460602057186	0.0305682476349829	0.0319701762313601	0.0206237678815144	0.0342194407762531	0.0178981454224316
WCHB1-60	0.000508965625244695	0.00033627260499178	7.78634275480807e-05	0.000150602409638554	5.66893424036281e-05	0.000177580466148724	0.000921128382268279	0.000593002569677802	0.00217028905733967	0.000736874424316856	0.00122196037357074	0.00117820324005891	4.79294478527607e-05	0.000558971492453885	0.00127591706539075	0.000250492037931651	0.00199485199485199	0.00017472335468841	0.000368358044018786	0	0.000243724104313917	0.00123080216193075	5.69735642661805e-05	6.01539942252166e-05	3.8680230534174e-05	0.000162720689935725	0	8.86917960088692e-05	0	0.000118983877684574	6.8036467546605e-05	6.37755102040816e-05	0	0.000116285830571545	6.30358043368633e-05	0.000132573246718812	0	6.50406504065041e-05	0	0.00010658140154543	3.16676166951675e-05	3.26498628705759e-05	6.781500067815e-05	4.78881333205632e-05	0	0.000147145379635079	0	0.00015921031682853	0	0	0.000150840938230636	6.60371128574259e-05	0	0.000352050695300123	0	0	0	0	0.000192957067052581	0.00023043244488824	7.71962328238382e-05	6.60371128574259e-05	8.62515094014145e-05	0.000138131086400995	0	0.000267845185482791	0.000352816652946019	0.000628160432174377	0.000426823484776629	0.000118056785313736	0.000167785234899329	0.000640461132015051	0.000187406296851574	0.000304376940402995	0.00178205470907957	0.00123162189207913	0.000541669890892208	0.000323834196891192	6.02264514574801e-05	0.000487514219164726	0.000147362216327734	7.08491267845124e-05	0.000443316003707734	0.00118856184017339	0.000188732660186845	0.000579187849925993	0.000112968820605513	0.000101096901379973	0.000172245507263019	8.83132175448925e-05
WD272	0.000391512019418996	0.000373636227768644	0.000700770847932726	0.00210843373493976	0.000453514739229025	0.00244173140954495	0.00195739781232009	7.90670092903736e-05	0.000817790079577265	0.00141234264660731	0.000960111722091298	0.00169366715758468	4.79294478527607e-05	0.000139742873113471	0.000106326422115896	0.000143138307389515	6.43500643500643e-05	5.824111822947e-05	0.00331522239616908	0.00194115862905672	0.00820537817856853	0.0166158291860652	8.54603463992707e-05	0.000120307988450433	3.8680230534174e-05	0.000162720689935725	0	8.86917960088692e-05	7.67224182906245e-05	0.000118983877684574	0.000204109402639815	6.37755102040816e-05	0.000128131206355308	0.000116285830571545	0.00018910741301059	0.000198859870078218	0.000229182582123759	0.000195121951219512	0	0.00010658140154543	9.50028500855026e-05	0.000130599451482304	0	0.000287328799923379	0	0.000147145379635079	6.67779632721202e-05	0	9.6487842531841e-05	9.12034292489398e-05	0	0	6.56598818122127e-05	8.80126738250308e-05	8.13802083333333e-05	8.19604950413901e-05	0.000136612021857923	8.97666068222621e-05	9.64785335262904e-05	0.000307243259850987	0.000115794349235757	0	0	0	0	0	5.88027754910032e-05	0	4.74248316418477e-05	5.9028392656868e-05	0	0.000160115283003763	9.37031484257871e-05	6.0875388080599e-05	8.91027354539784e-05	0.000153952736509891	3.86907064923006e-05	6.47668393782383e-05	0	0.000162504739721575	7.36811081638668e-05	0	0.000161205819530085	6.99154023631406e-05	0.000377465320373691	0.000193062616641998	5.64844103027564e-05	5.05484506899864e-05	0	2.94377391816309e-05
Woesearchaeota (DHVEG-6)	0.000352360817477097	0	0	0	5.66893424036281e-05	0.00048834628190899	5.75705238917674e-05	0	0.000188720787594754	0.000245624808105619	0	0.000294550810014728	4.79294478527607e-05	0	0	0	0	0	4.60447555023483e-05	0	0	0	0	0	3.8680230534174e-05	0	0.000210648270051082	0	0	0	0	0	0	0	6.30358043368633e-05	6.62866233594061e-05	0	0.000130081300813008	0	0	3.16676166951675e-05	0	0	4.78881333205632e-05	0	0	0	0	0	4.56017146244699e-05	0	0	0	0	0	0	0.000136612021857923	0	0	0	0.000115794349235757	0.000330185564287129	0	0	0	0.000133922592741395	0	3.14080216087189e-05	4.74248316418477e-05	0	0.000167785234899329	0	0.00065592203898051	0.000365252328483594	0.000356410941815914	0.000692787314294512	0.000580360597384508	6.47668393782383e-05	0.000963623223319682	5.41682465738584e-05	0.000294724432655467	0	0.000201507274412606	6.99154023631406e-05	0	6.43542055473325e-05	0.000112968820605513	0.000101096901379973	0.000229660676350692	5.88754783632617e-05
