FeatureID	FeatureState	TotalReads	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	BestRank	BestTaxon	Lineage
OTU_10343	Persistently rare	13	4	0.044444444444444446	4	0.044444444444444446	7.14400173515754e-6	8.026326350429408e-6	2.3043244488824027e-4	Genus	Microvirgula	Bacteria > Proteobacteria > Betaproteobacteria > Neisseriales > Neisseriaceae > Microvirgula > Unknown species
OTU_9187	Persistently rare	50	18	0.2	7	0.07777777777777778	3.0291639455691935e-5	3.087048596319003e-5	6.026516673362796e-4	Genus	Flavisolibacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Flavisolibacter > Unknown species
OTU_7097	Persistently rare	4	3	0.03333333333333333	1	0.011111111111111112	2.7738909874228853e-6	2.4696388770552028e-6	1.592103168285305e-4	Class	TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5027	Persistently rare	8	3	0.03333333333333333	2	0.022222222222222223	6.495196576858509e-6	4.9392777541104055e-6	4.434589800443459e-4	Genus	Roseiflexus	Bacteria > Chloroflexi > Chloroflexia > Chloroflexales > Roseiflexaceae > Roseiflexus > Unknown species
OTU_9614	Intermediate	45	10	0.1111111111111111	6	0.06666666666666667	3.0564847111885474e-5	2.778343736687103e-5	0.001607624734454843	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_13696	Sampling-limited	1	1	0.011111111111111112	0	0	5.921188974746128e-7	6.174097192638007e-7	5.329070077271516e-5	Genus	OM27 clade	Bacteria > Proteobacteria > Deltaproteobacteria > Bdellovibrionales > Bdellovibrionaceae > OM27 clade > Unknown species
OTU_1273	Intermediate	119	20	0.2222222222222222	3	0.03333333333333333	9.527947861813472e-5	7.347175659239228e-5	0.005123689056120407	Genus	Geoalkalibacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Geobacteraceae > Geoalkalibacter > Unknown species
OTU_8122	Intermediate	150	28	0.3111111111111111	14	0.15555555555555556	1.1408629880009253e-4	9.26114578895701e-5	0.001772816808929744	Family	OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species
OTU_4774	Persistently rare	16	7	0.07777777777777778	2	0.022222222222222223	1.0443062609521898e-5	9.878555508220811e-6	3.980257920713262e-4	Order	Sh765B-TzT-29	Bacteria > Proteobacteria > Deltaproteobacteria > Sh765B-TzT-29 > Unknown family > Unknown genus > Unknown species
OTU_5619	Persistently rare	6	5	0.05555555555555555	1	0.011111111111111112	2.981916261095584e-6	3.704458315582804e-6	1.053241350255411e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_14191	Persistently rare	10	9	0.1	1	0.011111111111111112	6.2138015991471145e-6	6.174097192638006e-6	1.5060240963855423e-4	Family	Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species
OTU_12343	Intermediate	30	6	0.06666666666666667	3	0.03333333333333333	1.8851526665554138e-5	1.8522291577914018e-5	0.0012172464603754244	Family	Flammeovirgaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Flammeovirgaceae > Unknown genus > Unknown species
OTU_5393	Persistently rare	13	4	0.044444444444444446	2	0.022222222222222223	8.221411396726086e-6	8.026326350429408e-6	3.639672429481347e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10539	Persistently rare	68	29	0.32222222222222224	9	0.1	3.874073669227559e-5	4.1983860909938446e-5	4.8834628190899e-4	Order	TRA3-20	Bacteria > Proteobacteria > Betaproteobacteria > TRA3-20 > Unknown family > Unknown genus > Unknown species
OTU_7295	Persistently rare	36	28	0.3111111111111111	4	0.044444444444444446	2.267499595896298e-5	2.2226749893496824e-5	2.0961430967020682e-4	Family	480-2	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > 480-2 > Unknown genus > Unknown species
OTU_1934	Persistently rare	14	14	0.15555555555555556	0	0	1.0265179109687714e-5	8.643736069693209e-6	9.64785335262904e-5	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_13436	Persistently rare	3	3	0.03333333333333333	0	0	1.4660480889292127e-6	1.852229157791402e-6	6.476683937823834e-5	Genus	Leptolyngbya	Bacteria > Cyanobacteria > Cyanobacteria > SubsectionIII > FamilyI > Leptolyngbya > Unknown species
OTU_12165	Persistently rare	5	3	0.03333333333333333	1	0.011111111111111112	2.6028533472522595e-6	3.087048596319003e-6	1.1860051393556039e-4	Family	Nitrospiraceae	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Unknown genus > Unknown species
OTU_4843	Persistently rare	22	10	0.1111111111111111	3	0.03333333333333333	1.5613051257784703e-5	1.3583013823803615e-5	4.212965401021644e-4	Family	DS-100	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > DS-100 > Unknown genus > Unknown species
OTU_8956	Sampling-limited	2	2	0.022222222222222223	0	0	8.908854820506632e-7	1.2348194385276014e-6	4.439511653718091e-5	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
OTU_11593	Persistently rare	34	19	0.2111111111111111	6	0.06666666666666667	1.9600996897820663e-5	2.0991930454969223e-5	3.3550613496932517e-4	Order	JG30-KF-CM45	Bacteria > Chloroflexi > Thermomicrobia > JG30-KF-CM45 > Unknown family > Unknown genus > Unknown species
OTU_11922	Persistently rare	13	8	0.08888888888888889	2	0.022222222222222223	8.184554983108731e-6	8.026326350429408e-6	1.8067935437244038e-4	Genus	Nocardioides	Bacteria > Actinobacteria > Actinobacteria > Propionibacteriales > Nocardioidaceae > Nocardioides > Unknown species
OTU_1791	Intermediate	66	4	0.044444444444444446	3	0.03333333333333333	3.5036407369862345e-5	4.0749041471410845e-5	0.002731978527607362	Class	MB-A2-108	Bacteria > Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10473	Persistently rare	31	14	0.15555555555555556	5	0.05555555555555555	1.9552768664005468e-5	1.9139701297177822e-5	6.39488409272582e-4	Class	OM190	Bacteria > Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12652	Persistently rare	21	12	0.13333333333333333	4	0.044444444444444446	1.417063299343697e-5	1.2965604104539813e-5	3.0120481927710846e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_11754	Persistently rare	5	4	0.044444444444444446	1	0.011111111111111112	3.4476174797303214e-6	3.087048596319003e-6	1.3257324671881213e-4	Phylum	TM6	Bacteria > TM6 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8880	Sampling-limited	2	2	0.022222222222222223	0	0	1.6126206130216033e-6	1.2348194385276014e-6	8.136034496786266e-5	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_2383	Persistently rare	10	10	0.1111111111111111	0	0	6.0687313899115526e-6	6.174097192638006e-6	8.869179600886918e-5	Family	Cytophagaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus > Unknown species
OTU_4821	Persistently rare	40	19	0.2111111111111111	8	0.08888888888888889	2.4569742702082128e-5	2.4696388770552025e-5	2.945508100147275e-4	Genus	Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species
OTU_11001	Persistently rare	46	21	0.23333333333333334	7	0.07777777777777778	2.365851757917109e-5	2.840084708613483e-5	4.5486166853962647e-4	Order	Subgroup 12	Bacteria > Acidobacteria > Acidobacteria > Subgroup 12 > Unknown family > Unknown genus > Unknown species
OTU_6521	Persistently rare	6	6	0.06666666666666667	0	0	3.4257579042700045e-6	3.704458315582804e-6	6.696129637069774e-5	Order	GR-WP33-30	Bacteria > Proteobacteria > Deltaproteobacteria > GR-WP33-30 > Unknown family > Unknown genus > Unknown species
OTU_3947	Persistently rare	32	13	0.14444444444444443	4	0.044444444444444446	1.8197304134898058e-5	1.9757111016441622e-5	3.491315353059265e-4	Family	Nitrospiraceae	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Unknown genus > Unknown species
OTU_10339	Persistently rare	15	5	0.05555555555555555	2	0.022222222222222223	8.255684049283017e-6	9.261145788957009e-6	3.0330603579011223e-4	Family	Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species
OTU_12345	Persistently rare	4	3	0.03333333333333333	0	0	2.1671484270601876e-6	2.4696388770552028e-6	7.906700929037359e-5	Genus	Bdellovibrio	Bacteria > Proteobacteria > Deltaproteobacteria > Bdellovibrionales > Bdellovibrionaceae > Bdellovibrio > Unknown species
OTU_11675	Persistently rare	43	18	0.2	7	0.07777777777777778	2.5125492045862985e-5	2.654861792834343e-5	3.5580154180668116e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
OTU_8899	Persistently rare	11	3	0.03333333333333333	1	0.011111111111111112	5.751264221051374e-6	6.7915069119018075e-6	3.5236081747709656e-4	Class	Chloroplast	Bacteria > Cyanobacteria > Chloroplast > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8127	Intermediate	304	39	0.43333333333333335	18	0.2	1.7585503963877253e-4	1.876925546561954e-4	0.004263256061817213	Family	OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species
OTU_6006	Sampling-limited	2	2	0.022222222222222223	0	0	1.8057294042635141e-6	1.2348194385276014e-6	9.64785335262904e-5	Phylum	Latescibacteria	Bacteria > Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5188	Persistently rare	35	21	0.23333333333333334	5	0.05555555555555555	1.9488152547559824e-5	2.1609340174233023e-5	2.106482700510822e-4	Genus	Candidatus Koribacter	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Candidatus Koribacter > Unknown species
OTU_995	Intermediate	175	36	0.4	15	0.16666666666666666	1.1036780340112182e-4	1.0804670087116512e-4	0.003131716303346638	Family	JG37-AG-20	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > JG37-AG-20 > Unknown genus > Unknown species
OTU_10971	Persistently rare	46	16	0.17777777777777778	6	0.06666666666666667	2.4032966263029533e-5	2.840084708613483e-5	4.718019689868839e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10624	Persistently rare	28	11	0.12222222222222222	4	0.044444444444444446	1.526387191964758e-5	1.7287472139386417e-5	3.0703101013202335e-4	Phylum	Candidate division OP3	Bacteria > Candidate division OP3 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1255	Intermediate	657	50	0.5555555555555556	31	0.34444444444444444	4.782684128037774e-4	4.0563818555631705e-4	0.008797653958944282	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_3523	Intermediate	94	16	0.17777777777777778	8	0.08888888888888889	4.705379717533449e-5	5.803651361079726e-5	0.0014154059069606518	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_9200	Persistently rare	50	14	0.15555555555555556	6	0.06666666666666667	2.5726904305461514e-5	3.087048596319003e-5	7.548831503790143e-4	Class	WCHB1-41	Bacteria > Lentisphaerae > WCHB1-41 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_561	Intermediate	286	26	0.28888888888888886	12	0.13333333333333333	1.7495406245139663e-4	1.7657917970944698e-4	0.004398563734290844	Genus	Mangrovimonas	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Mangrovimonas > Unknown species
OTU_9131	Persistently rare	59	20	0.2222222222222222	8	0.08888888888888889	3.306083510658128e-5	3.642717343656424e-5	5.154639175257732e-4	Order	Subgroup 13	Bacteria > Acidobacteria > Acidobacteria > Subgroup 13 > Unknown family > Unknown genus > Unknown species
OTU_3640	Intermediate	107	14	0.15555555555555556	6	0.06666666666666667	5.856149673367729e-5	6.606283996122666e-5	0.0017928474821501587	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8969	Persistently rare	30	7	0.07777777777777778	2	0.022222222222222223	1.254924240021357e-5	1.8522291577914018e-5	6.91976221180763e-4	Genus	Opitutus	Bacteria > Verrucomicrobia > Opitutae > Opitutales > Opitutaceae > Opitutus > Unknown species
OTU_3528	Persistently rare	39	9	0.1	4	0.044444444444444446	2.181275223420941e-5	2.4078979051288225e-5	5.34708898185135e-4	Family	AKIW659	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > AKIW659 > Unknown genus > Unknown species
OTU_3661	Intermediate	57	16	0.17777777777777778	5	0.05555555555555555	2.7201051391115948e-5	3.519235399803664e-5	0.00106941779637027	Order	MSBL9	Bacteria > Planctomycetes > Phycisphaerae > MSBL9 > Unknown family > Unknown genus > Unknown species
OTU_12628	Persistently rare	79	14	0.15555555555555556	9	0.1	4.7043731792232236e-5	4.877536782184025e-5	8.100147275405008e-4	Genus	Candidatus Solibacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Candidatus Solibacter > Unknown species
OTU_2217	Intermediate	216	48	0.5333333333333333	25	0.2777777777777778	1.2443883018959664e-4	1.3336049936098093e-4	0.0015319085338514422	Genus	CL500-29 marine group	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > CL500-29 marine group > Unknown species
OTU_3909	Persistently rare	42	16	0.17777777777777778	9	0.1	2.435748632706332e-5	2.5931208209079626e-5	5.271084337349398e-4	Class	Betaproteobacteria	Bacteria > Proteobacteria > Betaproteobacteria > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3916	Persistently rare	24	15	0.16666666666666666	4	0.044444444444444446	1.3381577109422243e-5	1.4817833262331216e-5	3.0120481927710846e-4	Family	Acidobacteriaceae (Subgroup 1)	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus > Unknown species
OTU_3803	Intermediate	80	17	0.18888888888888888	6	0.06666666666666667	5.063060972963685e-5	4.939277754110405e-5	0.002469284509756685	Phylum	Parcubacteria	Bacteria > Parcubacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9125	Persistently rare	45	15	0.16666666666666666	8	0.08888888888888889	2.395471871444815e-5	2.778343736687103e-5	3.1145371019232265e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3931	Intermediate	95	19	0.2111111111111111	8	0.08888888888888889	5.784951564458398e-5	5.865392333006106e-5	0.001091901728844404	Family	Acidobacteriaceae (Subgroup 1)	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus > Unknown species
OTU_1994	Intermediate	84	18	0.2	6	0.06666666666666667	4.615118697518676e-5	5.186241641815925e-5	0.0012581385839650237	Phylum	WCHB1-60	Bacteria > WCHB1-60 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_7164	Persistently rare	158	39	0.43333333333333335	23	0.25555555555555554	8.796687239139432e-5	9.75507356436805e-5	9.973914377781187e-4	Class	JG30-KF-CM66	Bacteria > Chloroflexi > JG30-KF-CM66 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12241	Intermediate	70	16	0.17777777777777778	7	0.07777777777777778	3.957455780582222e-5	4.3218680348466046e-5	0.0011337868480725624	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_891	Intermediate	132	22	0.24444444444444444	10	0.1111111111111111	5.986321841302292e-5	8.149808294282169e-5	0.0014468593715597773	Class	S-BQ2-57 soil group	Bacteria > Verrucomicrobia > S-BQ2-57 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_13466	Persistently rare	72	22	0.24444444444444444	11	0.12222222222222222	4.412622844306369e-5	4.445349978699365e-5	4.912496162112373e-4	Genus	Candidatus Koribacter	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Candidatus Koribacter > Unknown species
OTU_10917	Persistently rare	19	8	0.08888888888888889	2	0.022222222222222223	1.0868813097941234e-5	1.1730784666012212e-5	2.945508100147275e-4	Order	KD3-62	Bacteria > Deinococcus-Thermus > Deinococci > KD3-62 > Unknown family > Unknown genus > Unknown species
OTU_7968	Persistently rare	9	7	0.07777777777777778	1	0.011111111111111112	5.517426394597015e-6	5.556687473374206e-6	1.3318534961154273e-4	Genus	Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species
OTU_1268	Intermediate	98	24	0.26666666666666666	6	0.06666666666666667	5.5997869844536704e-5	6.0506152487852464e-5	0.002529510961214165	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3531	Persistently rare	22	3	0.03333333333333333	3	0.03333333333333333	1.1893174093173474e-5	1.3583013823803615e-5	4.403485043877583e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_11569	Persistently rare	16	12	0.13333333333333333	2	0.022222222222222223	1.0098753981820001e-5	9.878555508220811e-6	1.8873266018684534e-4	Class	TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3643	Intermediate	91	17	0.18888888888888888	10	0.1111111111111111	5.7642933797924816e-5	5.618428445300586e-5	0.0017456576765296325	Order	vadinBA26	Bacteria > Chloroflexi > Dehalococcoidia > vadinBA26 > Unknown family > Unknown genus > Unknown species
OTU_6763	Persistently rare	18	11	0.12222222222222222	2	0.022222222222222223	1.2063065023177497e-5	1.1113374946748412e-5	4.687290745948842e-4	Order	Subgroup 25	Bacteria > Acidobacteria > Acidobacteria > Subgroup 25 > Unknown family > Unknown genus > Unknown species
OTU_8947	Persistently rare	62	20	0.2222222222222222	5	0.05555555555555555	3.25125438140141e-5	3.8279402594355643e-5	7.548831503790143e-4	Phylum	WCHB1-60	Bacteria > WCHB1-60 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1530	Persistently rare	88	20	0.2222222222222222	7	0.07777777777777778	4.951054404762492e-5	5.433205529521446e-5	7.530120481927711e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10627	Intermediate	89	18	0.2	7	0.07777777777777778	4.823913527887753e-5	5.494946501447826e-5	0.0012255386440007906	Class	BSV13	Bacteria > Bacteroidetes > BSV13 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_6483	Persistently rare	39	12	0.13333333333333333	7	0.07777777777777778	2.474567931876229e-5	2.4078979051288225e-5	7.279344858962694e-4	Genus	Chthonomonas	Bacteria > Armatimonadetes > Chthonomonadetes > Chthonomonadales > Chthonomonadaceae > Chthonomonas > Unknown species
OTU_9565	Persistently rare	74	29	0.32222222222222224	9	0.1	4.859691973834734e-5	4.568831922552125e-5	7.363770250368188e-4	Family	TM146	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > TM146 > Unknown genus > Unknown species
OTU_9156	Persistently rare	52	13	0.14444444444444443	7	0.07777777777777778	3.0028408766497984e-5	3.210530540171763e-5	5.34708898185135e-4	Order	Lineage IV	Bacteria > Elusimicrobia > Elusimicrobia > Lineage IV > Unknown family > Unknown genus > Unknown species
OTU_3377	Persistently rare	40	22	0.24444444444444444	7	0.07777777777777778	2.2576568073270257e-5	2.4696388770552025e-5	2.512641728697509e-4	Family	Marinilabiaceae	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidales > Marinilabiaceae > Unknown genus > Unknown species
OTU_3541	Persistently rare	69	26	0.28888888888888886	12	0.13333333333333333	4.138541113363309e-5	4.260127062920224e-5	4.3641441913240813e-4	Class	TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10061	Persistently rare	35	20	0.2222222222222222	6	0.06666666666666667	1.8408141777227342e-5	2.1609340174233023e-5	1.8067935437244038e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9636	Persistently rare	46	11	0.12222222222222222	5	0.05555555555555555	2.737028318686294e-5	2.840084708613483e-5	6.98714365567356e-4	Genus	Opitutus	Bacteria > Verrucomicrobia > Opitutae > Opitutales > Opitutaceae > Opitutus > Unknown species
OTU_5428	Persistently rare	39	20	0.2222222222222222	7	0.07777777777777778	2.527078172719693e-5	2.4078979051288225e-5	4.143932592029836e-4	Phylum	Parcubacteria	Bacteria > Parcubacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3683	Intermediate	181	24	0.26666666666666666	12	0.13333333333333333	9.674815982492474e-5	1.1175115918674791e-4	0.002302820955670697	Class	JG37-AG-4	Bacteria > Chloroflexi > JG37-AG-4 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_6538	Persistently rare	16	7	0.07777777777777778	2	0.022222222222222223	8.223900960380602e-6	9.878555508220811e-6	2.740584135932973e-4	Class	WCHB1-41	Bacteria > Lentisphaerae > WCHB1-41 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_7178	Intermediate	306	34	0.37777777777777777	24	0.26666666666666666	2.327950701952036e-4	1.88927374094723e-4	0.005880780539962577	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
OTU_12170	Persistently rare	26	13	0.14444444444444443	5	0.05555555555555555	1.3537273348061921e-5	1.6052652700858816e-5	2.2197558268590456e-4	Order	Sva0485	Bacteria > Proteobacteria > Deltaproteobacteria > Sva0485 > Unknown family > Unknown genus > Unknown species
OTU_12641	Persistently rare	51	23	0.25555555555555554	8	0.08888888888888889	2.8176844847054335e-5	3.1487895682453836e-5	3.9151201941899614e-4	Phylum	Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3520	Persistently rare	102	20	0.2222222222222222	10	0.1111111111111111	5.727069095313858e-5	6.297579136490767e-5	7.863366149781398e-4	Phylum	Aminicenantes	Bacteria > Aminicenantes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9101	Persistently rare	65	12	0.13333333333333333	7	0.07777777777777778	3.528461886878414e-5	4.013163175214704e-5	7.234296857798886e-4	Genus	Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species
OTU_9181	Persistently rare	52	18	0.2	4	0.044444444444444446	2.4188644865823222e-5	3.210530540171763e-5	4.5578851412944393e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_14207	Persistently rare	36	19	0.2111111111111111	4	0.044444444444444446	2.2967779416800054e-5	2.2226749893496824e-5	5.236973029588898e-4	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9155	Persistently rare	43	16	0.17777777777777778	6	0.06666666666666667	2.1602898802607442e-5	2.654861792834343e-5	6.605227565816375e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9308	Persistently rare	43	12	0.13333333333333333	7	0.07777777777777778	2.476439323142067e-5	2.654861792834343e-5	5.34708898185135e-4	Order	Phycisphaerales	Bacteria > Planctomycetes > Phycisphaerae > Phycisphaerales > Unknown family > Unknown genus > Unknown species
OTU_8966	Persistently rare	73	14	0.15555555555555556	8	0.08888888888888889	4.3100208924424436e-5	4.507090950625745e-5	6.62739322533137e-4	Class	WCHB1-41	Bacteria > Lentisphaerae > WCHB1-41 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9740	Intermediate	118	26	0.28888888888888886	14	0.15555555555555556	7.360177596991242e-5	7.285434687312848e-5	0.0010473946059177796	Order	Subgroup 3	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Unknown genus > Unknown species
OTU_6693	Persistently rare	8	8	0.08888888888888889	0	0	4.879306147271827e-6	4.9392777541104055e-6	8.124136810463888e-5	Genus	Roseiflexus	Bacteria > Chloroflexi > Chloroflexia > Chloroflexales > Roseiflexaceae > Roseiflexus > Unknown species
OTU_9480	Persistently rare	65	11	0.12222222222222222	6	0.06666666666666667	3.9795008277296276e-5	4.013163175214704e-5	7.855459544383347e-4	Order	Subgroup 3	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Unknown genus > Unknown species
OTU_5850	Persistently rare	21	11	0.12222222222222222	3	0.03333333333333333	1.2161956922773128e-5	1.2965604104539813e-5	3.491315353059265e-4	Family	BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species
OTU_14103	Persistently rare	8	6	0.06666666666666667	1	0.011111111111111112	4.316969158266551e-6	4.9392777541104055e-6	1.398308047262812e-4	Genus	Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species
OTU_9923	Persistently rare	39	21	0.23333333333333334	5	0.05555555555555555	2.030569243683449e-5	2.4078979051288225e-5	3.011322572874006e-4	Family	BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species
OTU_9019	Persistently rare	29	2	0.022222222222222223	1	0.011111111111111112	1.0755332140022203e-5	1.7904881858650218e-5	8.806970087755166e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12657	Persistently rare	37	13	0.14444444444444443	7	0.07777777777777778	2.1794841223964272e-5	2.2844159612760624e-5	4.418262150220913e-4	Genus	Acidocella	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Acetobacteraceae > Acidocella > Unknown species
OTU_8027	Intermediate	45	16	0.17777777777777778	5	0.05555555555555555	3.7012394560828316e-5	2.778343736687103e-5	0.0011313070367297685	Genus	Sva0081 sediment group	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Sva0081 sediment group > Unknown species
OTU_13248	Persistently rare	46	13	0.14444444444444443	6	0.06666666666666667	3.3129095211045944e-5	2.840084708613483e-5	9.931245225362872e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
