ScopeCode	Scope	Samples	FeatureID	DetectedSamples	Prevalence	EqualSampleMean	BestRank	BestTaxon	Lineage
CW	Coastal wetland	30	OTU_59	27	0.9	0.004065472880655992	Family	Draconibacteriaceae	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidia Incertae Sedis > Draconibacteriaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_52	27	0.9	0.0015234330385951657	Genus	Bradyrhizobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Bradyrhizobiaceae > Bradyrhizobium > Unknown species
CW	Coastal wetland	30	OTU_4147	26	0.8666666666666667	4.3367789077033514e-4	Genus	Halioglobus	Bacteria > Proteobacteria > Gammaproteobacteria > Cellvibrionales > Halieaceae > Halioglobus > Unknown species
CW	Coastal wetland	30	OTU_23	30	1	0.0030354445089865543	Family	Alcaligenaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Alcaligenaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_2	30	1	0.008213118755311085	Genus	Arthrobacter	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Micrococcaceae > Arthrobacter > Unknown species
CW	Coastal wetland	30	OTU_36	30	1	0.00418673390832859	Family	DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_192	30	1	0.0015682654244150004	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_94	29	0.9666666666666667	0.0013980338462897968	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_123	29	0.9666666666666667	0.0010032899285663756	Order	Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_37	30	1	0.001810222986385486	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_592	29	0.9666666666666667	5.397918277793335e-4	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
CW	Coastal wetland	30	OTU_5	30	1	0.004339284931053062	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
CW	Coastal wetland	30	OTU_84	30	1	0.00281617384399388	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
CW	Coastal wetland	30	OTU_31	30	1	0.0028172518861042527	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_22	28	0.9333333333333333	9.46730595250589e-4	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_104	24	0.8	0.0010007133146104226	Genus	Truepera	Bacteria > Deinococcus-Thermus > Deinococci > Deinococcales > Trueperaceae > Truepera > Unknown species
CW	Coastal wetland	30	OTU_16	30	1	0.003803875934070899	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_255	26	0.8666666666666667	0.0012203439718729992	Family	Gemmatimonadaceae	Bacteria > Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_12	30	1	0.006985598764305498	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_800	24	0.8	6.08689176725635e-4	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_8	27	0.9	0.004147366594134879	Genus	Planomicrobium	Bacteria > Firmicutes > Bacilli > Bacillales > Planococcaceae > Planomicrobium > Unknown species
CW	Coastal wetland	30	OTU_117	29	0.9666666666666667	0.0011191347985870519	Family	PHOS-HE36	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > PHOS-HE36 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_169	29	0.9666666666666667	0.0012822702005442763	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
CW	Coastal wetland	30	OTU_15	29	0.9666666666666667	0.0022634395281584006	Order	Subgroup 23	Bacteria > Acidobacteria > Holophagae > Subgroup 23 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_318	30	1	0.0021267758029846467	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_195	25	0.8333333333333334	8.71910807351341e-4	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_977	26	0.8666666666666667	3.4739169991531403e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_97	28	0.9333333333333333	9.804435016751106e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_832	24	0.8	5.772235439225758e-4	Genus	Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species
CW	Coastal wetland	30	OTU_25	30	1	0.0033040886842538907	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_434	28	0.9333333333333333	9.565281645004894e-4	Family	Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_118	25	0.8333333333333334	8.549061101042683e-4	Order	Subgroup 23	Bacteria > Acidobacteria > Holophagae > Subgroup 23 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_27	25	0.8333333333333334	0.0013984762751255585	Family	Carnobacteriaceae	Bacteria > Firmicutes > Bacilli > Lactobacillales > Carnobacteriaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_620	25	0.8333333333333334	4.046379388698756e-4	Genus	Desulfobacca	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophaceae > Desulfobacca > Unknown species
CW	Coastal wetland	30	OTU_102	27	0.9	0.002491760698708417	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_78	25	0.8333333333333334	8.085726118258217e-4	Family	Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_79	30	1	0.0013994836503092762	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_526	24	0.8	4.535740423135463e-4	Family	Sphingomonadaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_275	26	0.8666666666666667	9.557023523404332e-4	Genus	Xenophilus	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Xenophilus > Unknown species
CW	Coastal wetland	30	OTU_105	24	0.8	8.884443097001499e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_17	29	0.9666666666666667	0.0011942010890158496	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_109	30	1	0.001312527085926219	Genus	Anderseniella	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhodobiaceae > Anderseniella > Unknown species
CW	Coastal wetland	30	OTU_545	26	0.8666666666666667	4.3919700627267856e-4	Order	SC-I-84	Bacteria > Proteobacteria > Betaproteobacteria > SC-I-84 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_300	24	0.8	6.428111205001553e-4	Family	Alcaligenaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Alcaligenaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_6	24	0.8	0.0017913318552329857	Class	Soil Crenarchaeotic Group(SCG)	Archaea > Thaumarchaeota > Soil Crenarchaeotic Group(SCG) > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_220	30	1	0.003070821653559184	Genus	Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species
CW	Coastal wetland	30	OTU_632	24	0.8	0.0018529972338423393	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
CW	Coastal wetland	30	OTU_11	29	0.9666666666666667	0.0032669803238779926	Genus	Sulfurovum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfurovum > Unknown species
CW	Coastal wetland	30	OTU_372	28	0.9333333333333333	0.0010255132304243918	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_18	24	0.8	8.854819882111064e-4	Family	RB41	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > RB41 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_293	27	0.9	5.090231643725696e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_656	30	1	0.0012316162062410158	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_254	28	0.9333333333333333	0.0015835022439275085	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_40	26	0.8666666666666667	0.0012225116810908496	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
CW	Coastal wetland	30	OTU_146	26	0.8666666666666667	6.755129176376049e-4	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1349	27	0.9	8.263747574498452e-4	Genus	Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species
CW	Coastal wetland	30	OTU_459	27	0.9	6.549124171691587e-4	Family	Intrasporangiaceae	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Intrasporangiaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_115	27	0.9	0.001043657957653747	Family	Nitrospiraceae	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1217	25	0.8333333333333334	5.423778931251225e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_7991	24	0.8	1.0743810006867608e-4	Family	ABS-19	Bacteria > Acidobacteria > Holophagae > Subgroup 10 > ABS-19 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_82	29	0.9666666666666667	0.0033700798688022222	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
CW	Coastal wetland	30	OTU_496	28	0.9333333333333333	0.0010672962606485333	Genus	Acidovorax	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Acidovorax > Unknown species
CW	Coastal wetland	30	OTU_341	25	0.8333333333333334	4.978705827873343e-4	Genus	Limnobacter	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Burkholderiaceae > Limnobacter > Unknown species
CW	Coastal wetland	30	OTU_88	24	0.8	0.0015919802576289032	Genus	Lysobacter	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Lysobacter > Unknown species
CW	Coastal wetland	30	OTU_114	26	0.8666666666666667	9.752173482901831e-4	Genus	Tropicimonas	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Tropicimonas > Unknown species
CW	Coastal wetland	30	OTU_747	25	0.8333333333333334	5.295637735080567e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_357	26	0.8666666666666667	0.0022490286229773235	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1819	24	0.8	7.4063137102277e-4	Family	OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_198	24	0.8	4.715338474843552e-4	Genus	Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species
CW	Coastal wetland	30	OTU_135	29	0.9666666666666667	0.0015331993563722033	Class	Gitt-GS-136	Bacteria > Chloroflexi > Gitt-GS-136 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_13	24	0.8	0.003295289131722974	Genus	Candidatus Solibacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Candidatus Solibacter > Unknown species
CW	Coastal wetland	30	OTU_73	30	1	0.002447311356679798	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
CW	Coastal wetland	30	OTU_260	29	0.9666666666666667	5.059470735160249e-4	Family	MNG7	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > MNG7 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_197	27	0.9	7.789930065166549e-4	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1112	25	0.8333333333333334	0.0010901306586861587	Genus	Acidovorax	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Acidovorax > Unknown species
CW	Coastal wetland	30	OTU_853	25	0.8333333333333334	8.684410786833618e-4	Family	Flavobacteriaceae	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_51	29	0.9666666666666667	0.002320979594041432	Family	DUNssu044	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > DUNssu044 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_33	24	0.8	0.0011734623586232434	Family	BVA18	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > BVA18 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_28	29	0.9666666666666667	0.002422515803875429	Order	43F-1404R	Bacteria > Proteobacteria > Deltaproteobacteria > 43F-1404R > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_229	27	0.9	4.503964599775085e-4	Family	Xanthobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_80	30	1	0.0033184944971392243	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
CW	Coastal wetland	30	OTU_140	25	0.8333333333333334	0.0010571093674304022	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_381	26	0.8666666666666667	0.0014803230894556017	Family	JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_150	28	0.9333333333333333	0.0017742491960657985	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_423	25	0.8333333333333334	2.8806520582302426e-4	Order	43F-1404R	Bacteria > Proteobacteria > Deltaproteobacteria > 43F-1404R > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_10	26	0.8666666666666667	0.0012331705718779179	Genus	Thermomonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Thermomonas > Unknown species
CW	Coastal wetland	30	OTU_62	28	0.9333333333333333	0.0022477041953909505	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_20	25	0.8333333333333334	0.0018592562673877722	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_312	25	0.8333333333333334	5.353890184748474e-4	Genus	Variibacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Variibacter > Unknown species
CW	Coastal wetland	30	OTU_61	25	0.8333333333333334	0.0014826128178788032	Genus	Lutibacter	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Lutibacter > Unknown species
CW	Coastal wetland	30	OTU_458	25	0.8333333333333334	4.5910023849704643e-4	Genus	Tabrizicola	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Tabrizicola > Unknown species
CW	Coastal wetland	30	OTU_1176	26	0.8666666666666667	4.439483420263838e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_457	25	0.8333333333333334	5.641177316582554e-4	Family	0319-6A21	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > 0319-6A21 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_462	24	0.8	5.045721878581703e-4	Genus	Porphyrobacter	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Erythrobacteraceae > Porphyrobacter > Unknown species
CW	Coastal wetland	30	OTU_119	27	0.9	0.0010670502169655702	Genus	Pseudolabrys	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Pseudolabrys > Unknown species
CW	Coastal wetland	30	OTU_208	25	0.8333333333333334	6.473689210045251e-4	Species	Ornithinibacter aureus	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Intrasporangiaceae > Ornithinibacter > Ornithinibacter aureus
CW	Coastal wetland	30	OTU_38	30	1	0.001994606409876405	Genus	Cryobacterium	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Microbacteriaceae > Cryobacterium > Unknown species
CW	Coastal wetland	30	OTU_558	24	0.8	6.042884057621017e-4	Family	Sva1033	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Sva1033 > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_45	30	1	0.001480242566776851	Order	43F-1404R	Bacteria > Proteobacteria > Deltaproteobacteria > 43F-1404R > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_207	30	1	0.001860796201441226	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_844	25	0.8333333333333334	7.969068767078439e-4	Family	OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1437	26	0.8666666666666667	3.46363877112548e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_64	25	0.8333333333333334	0.0013806968068532572	Genus	Oryzihumus	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Intrasporangiaceae > Oryzihumus > Unknown species
CW	Coastal wetland	30	OTU_278	26	0.8666666666666667	5.696713231891693e-4	Family	Erythrobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Erythrobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_3130	24	0.8	4.050006209207033e-4	Order	Sh765B-TzT-29	Bacteria > Proteobacteria > Deltaproteobacteria > Sh765B-TzT-29 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_854	25	0.8333333333333334	0.001020260390619248	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_4348	26	0.8666666666666667	2.291049064718958e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_219	28	0.9333333333333333	0.0017671436118481695	Family	Xanthomonadaceae	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1363	28	0.9333333333333333	5.804123001092173e-4	Genus	Paracocccus	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Paracocccus > Unknown species
CW	Coastal wetland	30	OTU_155	27	0.9	8.786654775918928e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_3087	24	0.8	2.3888368841033894e-4	Genus	Hoeflea	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Phyllobacteriaceae > Hoeflea > Unknown species
CW	Coastal wetland	30	OTU_225	26	0.8666666666666667	8.303275724485587e-4	Genus	Variibacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Variibacter > Unknown species
CW	Coastal wetland	30	OTU_58	24	0.8	0.0012341403871419649	Genus	Pseudomonas	Bacteria > Proteobacteria > Gammaproteobacteria > Pseudomonadales > Pseudomonadaceae > Pseudomonas > Unknown species
CW	Coastal wetland	30	OTU_1821	27	0.9	3.7725726764713165e-4	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_2896	26	0.8666666666666667	3.427705737231705e-4	Family	Erythrobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Erythrobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_7765	26	0.8666666666666667	9.39368852129649e-5	Genus	Filomicrobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Hyphomicrobiaceae > Filomicrobium > Unknown species
CW	Coastal wetland	30	OTU_1859	26	0.8666666666666667	3.568507595741221e-4	Class	Bacteroidetes BD2-2	Bacteria > Bacteroidetes > Bacteroidetes BD2-2 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_425	26	0.8666666666666667	9.175023267961069e-4	Family	Flammeovirgaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Flammeovirgaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1194	24	0.8	9.271911298395456e-4	Genus	Sulfurovum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfurovum > Unknown species
CW	Coastal wetland	30	OTU_7557	24	0.8	3.2736023908083484e-4	Class	Bacteroidetes BD2-2	Bacteria > Bacteroidetes > Bacteroidetes BD2-2 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1851	29	0.9666666666666667	7.75100703773787e-4	Family	Acidimicrobiaceae	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_87	28	0.9333333333333333	0.002925011133254211	Genus	Flavobacterium	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium > Unknown species
CW	Coastal wetland	30	OTU_967	30	1	0.001085720368351311	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_938	27	0.9	4.064748473504082e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_3306	24	0.8	5.887477087949946e-4	Phylum	Proteobacteria	Bacteria > Proteobacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_265	30	1	0.001956597274433308	Family	JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_532	25	0.8333333333333334	3.848160599975418e-4	Genus	Desulfosarcina	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Desulfosarcina > Unknown species
CW	Coastal wetland	30	OTU_944	24	0.8	3.4590262063799904e-4	Genus	Leisingera	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Leisingera > Unknown species
CW	Coastal wetland	30	OTU_1823	28	0.9333333333333333	9.039284124829249e-4	Genus	Haliea	Bacteria > Proteobacteria > Gammaproteobacteria > Cellvibrionales > Halieaceae > Haliea > Unknown species
CW	Coastal wetland	30	OTU_107	28	0.9333333333333333	0.0019406340052890905	Genus	Robiginitalea	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Robiginitalea > Unknown species
CW	Coastal wetland	30	OTU_842	25	0.8333333333333334	0.0012108310488872518	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_8187	24	0.8	3.6388877489624925e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_947	25	0.8333333333333334	3.626172019712291e-4	Genus	Seohaeicola	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Seohaeicola > Unknown species
