Sample1	Sample2	BetaNTI	RCbray	BrayCurtis	Group1	Group2	PairScope	Process
S225	S30	-0.278926684134022	1	0.726995344764796	TW	IW	Between groups	Dispersal limitation
S35	S34	0.997029558230852	-1	0.330107910010885	IW	IW	Within IW	Homogenizing dispersal
S36	S34	0.98129575824113	1	0.776073638154263	IW	IW	Within IW	Dispersal limitation
S37	S34	1.46402759544463	1	0.454730950521032	IW	IW	Within IW	Dispersal limitation
S61	S34	-0.313320885483854	1	0.855226433110291	CW	IW	Between groups	Dispersal limitation
S62	S34	-0.585822553800927	1	0.86327750365055	CW	IW	Between groups	Dispersal limitation
S63	S34	-1.29254090514966	1	0.84833748059786	CW	IW	Between groups	Dispersal limitation
S65	S34	-0.0977993112508177	1	0.866372785887357	CW	IW	Between groups	Dispersal limitation
S85	S34	-0.949929074332339	1	0.872972390134313	CW	IW	Between groups	Dispersal limitation
S86	S34	-0.847533714092051	1	0.816406200463969	CW	IW	Between groups	Dispersal limitation
S87	S34	-0.732607851762629	1	0.880187421421473	CW	IW	Between groups	Dispersal limitation
S88	S34	-0.0678138794204065	1	0.854513233132309	CW	IW	Between groups	Dispersal limitation
S89	S34	-0.458845464336227	1	0.898105347182755	CW	IW	Between groups	Dispersal limitation
S112	S34	-0.38404391433368	1	0.86145671953083	CW	IW	Between groups	Dispersal limitation
S113	S34	-0.930061044462119	1	0.906527893579504	CW	IW	Between groups	Dispersal limitation
S114	S34	-0.894200865042847	1	0.897215245601118	CW	IW	Between groups	Dispersal limitation
S161	S34	-0.428288136339309	1	0.888263046199487	CW	IW	Between groups	Dispersal limitation
S162	S34	0.074942906742128	1	0.867782082846054	CW	IW	Between groups	Dispersal limitation
S164	S34	1.31015127801894	1	0.875098122491608	CW	IW	Between groups	Dispersal limitation
S165	S34	0.801445261378931	1	0.850383708168555	CW	IW	Between groups	Dispersal limitation
S166	S34	0.733735749152383	1	0.871166875716157	CW	IW	Between groups	Dispersal limitation
S167	S34	0.93971878375013	1	0.791785523340741	CW	IW	Between groups	Dispersal limitation
S168	S34	-0.762645211571164	1	0.830819271602846	CW	IW	Between groups	Dispersal limitation
S169	S34	1.06896719884043	1	0.807820187644506	CW	IW	Between groups	Dispersal limitation
S170	S34	0.624381914263955	1	0.885717710448285	CW	IW	Between groups	Dispersal limitation
S171	S34	0.218410567593345	1	0.888761391397012	CW	IW	Between groups	Dispersal limitation
S172	S34	-0.60361715291643	1	0.889104035402282	CW	IW	Between groups	Dispersal limitation
S173	S34	0.322810372349723	1	0.87818689284878	CW	IW	Between groups	Dispersal limitation
S174	S34	0.372662710635971	1	0.891540929004266	CW	IW	Between groups	Dispersal limitation
S175	S34	0.847356490906594	1	0.891238616952971	CW	IW	Between groups	Dispersal limitation
S176	S34	2.07676247014512	1	0.877213504221688	CW	IW	Between groups	Heterogeneous selection
S177	S34	1.40727948473032	1	0.879226800234556	CW	IW	Between groups	Dispersal limitation
S179	S34	0.603744370368256	1	0.805653292745061	CW	IW	Between groups	Dispersal limitation
S182	S34	-0.614332667087346	1	0.801970674886489	CW	IW	Between groups	Dispersal limitation
S187	S34	0.932841728230377	1	0.890088610564847	TW	IW	Between groups	Dispersal limitation
S188	S34	0.54050135050612	1	0.894463650343792	TW	IW	Between groups	Dispersal limitation
S191	S34	0.459041938497548	1	0.895056756522902	TW	IW	Between groups	Dispersal limitation
S194	S34	0.78079127410847	1	0.884313881296156	TW	IW	Between groups	Dispersal limitation
S196	S34	0.604019757025872	1	0.868219400900707	TW	IW	Between groups	Dispersal limitation
S197	S34	3.28093789410946	1	0.642952391447335	TW	IW	Between groups	Heterogeneous selection
S198	S34	2.93781734938523	1	0.644073621992631	TW	IW	Between groups	Heterogeneous selection
S201	S34	1.1689939319924	1	0.750974047388138	TW	IW	Between groups	Dispersal limitation
S202	S34	-0.70878610809953	1	0.868789565892924	TW	IW	Between groups	Dispersal limitation
S203	S34	-0.497896402967545	1	0.894666351513584	TW	IW	Between groups	Dispersal limitation
S204	S34	1.33072460112536	1	0.832585104059302	TW	IW	Between groups	Dispersal limitation
S205	S34	0.314183820814788	1	0.833653467712843	TW	IW	Between groups	Dispersal limitation
S206	S34	0.278685726858498	1	0.792761173292099	TW	IW	Between groups	Dispersal limitation
S207	S34	-0.531919576851953	1	0.80426037010641	TW	IW	Between groups	Dispersal limitation
S208	S34	0.0569874713122456	1	0.850229481818349	TW	IW	Between groups	Dispersal limitation
S209	S34	2.69534986614416	1	0.800578336513166	TW	IW	Between groups	Heterogeneous selection
S210	S34	1.95947762749992	1	0.761728855441026	TW	IW	Between groups	Dispersal limitation
S213	S34	3.82555008423117	1	0.684672505389385	TW	IW	Between groups	Heterogeneous selection
S214	S34	0.654980735148953	1	0.796522219150286	TW	IW	Between groups	Dispersal limitation
S215	S34	0.392698333076451	1	0.76270065638547	TW	IW	Between groups	Dispersal limitation
S216	S34	-0.198572254896514	1	0.792144596688129	TW	IW	Between groups	Dispersal limitation
S217	S34	1.21971646333755	1	0.707609619684251	TW	IW	Between groups	Dispersal limitation
S218	S34	1.18466626173752	1	0.722167901888348	TW	IW	Between groups	Dispersal limitation
S219	S34	1.71722962834848	1	0.718509348229718	TW	IW	Between groups	Dispersal limitation
S220	S34	0.458462541954907	1	0.739555458887593	TW	IW	Between groups	Dispersal limitation
S221	S34	0.744353343849951	1	0.776837610650888	TW	IW	Between groups	Dispersal limitation
S222	S34	-0.0200636211222545	1	0.808127549427052	TW	IW	Between groups	Dispersal limitation
S223	S34	0.423759348284137	1	0.840059731730481	TW	IW	Between groups	Dispersal limitation
S224	S34	3.51913641391771	1	0.697665719601413	TW	IW	Between groups	Heterogeneous selection
S225	S34	-0.128017301746442	1	0.812996988915671	TW	IW	Between groups	Dispersal limitation
S36	S35	0.711639645410187	1	0.734428268898026	IW	IW	Within IW	Dispersal limitation
S37	S35	1.36367856311893	0.0730730730730731	0.406777365031231	IW	IW	Within IW	Undominated
S61	S35	1.2576795056758	1	0.827974885636048	CW	IW	Between groups	Dispersal limitation
S62	S35	1.15122430078772	1	0.842379994557067	CW	IW	Between groups	Dispersal limitation
S63	S35	0.323090026559397	1	0.818620925696221	CW	IW	Between groups	Dispersal limitation
S65	S35	0.989136042049302	1	0.844961247991013	CW	IW	Between groups	Dispersal limitation
S85	S35	1.53181593214299	1	0.854404901621024	CW	IW	Between groups	Dispersal limitation
S86	S35	2.79148273222966	1	0.789574268421162	CW	IW	Between groups	Heterogeneous selection
S87	S35	-0.162121245641197	1	0.860680845659742	CW	IW	Between groups	Dispersal limitation
S88	S35	2.36851499611895	1	0.835277734559459	CW	IW	Between groups	Heterogeneous selection
S89	S35	2.51903863142552	1	0.885955392107057	CW	IW	Between groups	Heterogeneous selection
S112	S35	0.0508729302142979	1	0.84799152179473	CW	IW	Between groups	Dispersal limitation
S113	S35	0.383951617627469	1	0.884136129213264	CW	IW	Between groups	Dispersal limitation
S114	S35	0.0700378329275926	1	0.886027917384537	CW	IW	Between groups	Dispersal limitation
S161	S35	-0.201829206157163	1	0.876978785742566	CW	IW	Between groups	Dispersal limitation
S162	S35	-0.0550048844458229	1	0.859281273375103	CW	IW	Between groups	Dispersal limitation
S164	S35	0.720852451804846	1	0.857560113978937	CW	IW	Between groups	Dispersal limitation
S165	S35	0.671958568954865	1	0.834447178397404	CW	IW	Between groups	Dispersal limitation
S166	S35	-0.0357870164489601	1	0.856253847115733	CW	IW	Between groups	Dispersal limitation
S167	S35	0.188422224432131	1	0.766215123295728	CW	IW	Between groups	Dispersal limitation
S168	S35	0.121397545174926	1	0.799550893600975	CW	IW	Between groups	Dispersal limitation
S169	S35	1.1737116154659	1	0.779514424273935	CW	IW	Between groups	Dispersal limitation
S170	S35	0.632904084688428	1	0.879460840054249	CW	IW	Between groups	Dispersal limitation
S171	S35	0.378105109942438	1	0.878617274326978	CW	IW	Between groups	Dispersal limitation
S172	S35	-0.312800314935772	1	0.87975305829419	CW	IW	Between groups	Dispersal limitation
S173	S35	0.343599342567836	1	0.869439458691746	CW	IW	Between groups	Dispersal limitation
S174	S35	-0.0072008565992554	1	0.882362436440765	CW	IW	Between groups	Dispersal limitation
S175	S35	0.695650543699834	1	0.882558625259476	CW	IW	Between groups	Dispersal limitation
S176	S35	2.46892388326845	1	0.852980112525196	CW	IW	Between groups	Heterogeneous selection
S177	S35	0.354562311946672	1	0.856987431668789	CW	IW	Between groups	Dispersal limitation
S179	S35	0.994031611133286	1	0.766348986869926	CW	IW	Between groups	Dispersal limitation
S182	S35	-0.466212625901867	1	0.772509962362014	CW	IW	Between groups	Dispersal limitation
S187	S35	1.21692651641937	1	0.877355746664427	TW	IW	Between groups	Dispersal limitation
S188	S35	1.18301993229797	1	0.876913329370407	TW	IW	Between groups	Dispersal limitation
S191	S35	0.855740717238254	1	0.875519890793101	TW	IW	Between groups	Dispersal limitation
S194	S35	2.36507326542368	1	0.868801760187814	TW	IW	Between groups	Heterogeneous selection
S196	S35	1.28860581643561	1	0.852244714904646	TW	IW	Between groups	Dispersal limitation
S197	S35	2.41201208975645	1	0.625643047032989	TW	IW	Between groups	Heterogeneous selection
S198	S35	1.70331695477865	1	0.636618114084925	TW	IW	Between groups	Dispersal limitation
S201	S35	1.30467803816767	1	0.733599984766464	TW	IW	Between groups	Dispersal limitation
S202	S35	0.36504359641917	1	0.842741145171826	TW	IW	Between groups	Dispersal limitation
S203	S35	-0.383149107047739	1	0.881215950666703	TW	IW	Between groups	Dispersal limitation
S204	S35	1.17644119890179	1	0.807705848557137	TW	IW	Between groups	Dispersal limitation
S205	S35	2.52133322835258	1	0.8129650745842	TW	IW	Between groups	Heterogeneous selection
S206	S35	0.479438128484339	1	0.756291339492421	TW	IW	Between groups	Dispersal limitation
S207	S35	0.0543271923382152	1	0.780271181037613	TW	IW	Between groups	Dispersal limitation
S208	S35	0.898646433774529	1	0.826661264671616	TW	IW	Between groups	Dispersal limitation
S209	S35	2.79124575298467	1	0.777276541643244	TW	IW	Between groups	Heterogeneous selection
S210	S35	0.962237298120312	1	0.736700146817031	TW	IW	Between groups	Dispersal limitation
S213	S35	3.30700568498406	1	0.657886157143361	TW	IW	Between groups	Heterogeneous selection
S214	S35	0.161171208091036	1	0.782919174876931	TW	IW	Between groups	Dispersal limitation
S215	S35	0.274362850736092	1	0.733684671195938	TW	IW	Between groups	Dispersal limitation
S216	S35	-0.201531659012381	1	0.762294536701211	TW	IW	Between groups	Dispersal limitation
S217	S35	0.340729816967509	1	0.690187033383621	TW	IW	Between groups	Dispersal limitation
S218	S35	0.987217971304984	1	0.655025164638542	TW	IW	Between groups	Dispersal limitation
S219	S35	0.614308133667152	1	0.655066001430369	TW	IW	Between groups	Dispersal limitation
S220	S35	0.287000394295756	1	0.672155850526953	TW	IW	Between groups	Dispersal limitation
S221	S35	0.196189229940691	1	0.707132346246887	TW	IW	Between groups	Dispersal limitation
S222	S35	-0.128054497620197	1	0.764679694930364	TW	IW	Between groups	Dispersal limitation
S223	S35	0.154322975607612	1	0.782596832874689	TW	IW	Between groups	Dispersal limitation
S224	S35	2.56820012211369	1	0.628107586891839	TW	IW	Between groups	Heterogeneous selection
S225	S35	-0.102920549758508	1	0.797431326698597	TW	IW	Between groups	Dispersal limitation
S37	S36	0.955194544132864	1	0.711812960006172	IW	IW	Within IW	Dispersal limitation
S61	S36	0.994443309679697	1	0.747783992933333	CW	IW	Between groups	Dispersal limitation
S62	S36	-0.84884342421845	1	0.800216713049012	CW	IW	Between groups	Dispersal limitation
S63	S36	-0.282547437490989	1	0.807077178187892	CW	IW	Between groups	Dispersal limitation
S65	S36	-0.46514463607949	1	0.764693100745649	CW	IW	Between groups	Dispersal limitation
S85	S36	1.84990077980416	1	0.837602530006678	CW	IW	Between groups	Dispersal limitation
S86	S36	1.65597883930653	1	0.77827786597969	CW	IW	Between groups	Dispersal limitation
S87	S36	1.36228974689901	1	0.818824877651577	CW	IW	Between groups	Dispersal limitation
S88	S36	2.61850596996637	1	0.82140112187867	CW	IW	Between groups	Heterogeneous selection
S89	S36	0.626380946358385	1	0.879375136713833	CW	IW	Between groups	Dispersal limitation
S112	S36	-0.107246890150213	1	0.834786593187249	CW	IW	Between groups	Dispersal limitation
S113	S36	-0.517208203958794	1	0.897438629403633	CW	IW	Between groups	Dispersal limitation
S114	S36	0.25057183262573	1	0.881779293084075	CW	IW	Between groups	Dispersal limitation
S161	S36	1.04712074114877	1	0.865924593940288	CW	IW	Between groups	Dispersal limitation
S162	S36	0.866597888517628	1	0.850468188537694	CW	IW	Between groups	Dispersal limitation
S164	S36	1.13279161631762	1	0.866659582951532	CW	IW	Between groups	Dispersal limitation
S165	S36	1.14177090484224	1	0.847092851845968	CW	IW	Between groups	Dispersal limitation
S166	S36	0.793057866110044	1	0.863509089329173	CW	IW	Between groups	Dispersal limitation
S167	S36	0.440333797436716	1	0.807986471019109	CW	IW	Between groups	Dispersal limitation
S168	S36	0.291198767497137	1	0.821958599060861	CW	IW	Between groups	Dispersal limitation
S169	S36	0.813240256794164	1	0.800309000757808	CW	IW	Between groups	Dispersal limitation
S170	S36	0.469247332161008	1	0.861963247272187	CW	IW	Between groups	Dispersal limitation
S171	S36	0.731318292270937	1	0.8589803365953	CW	IW	Between groups	Dispersal limitation
S172	S36	0.622288185287595	1	0.859751470309241	CW	IW	Between groups	Dispersal limitation
S173	S36	0.85968124765207	1	0.848507719545309	CW	IW	Between groups	Dispersal limitation
S174	S36	0.600602189550134	1	0.86902545297136	CW	IW	Between groups	Dispersal limitation
S175	S36	0.999798473109003	1	0.87702345806906	CW	IW	Between groups	Dispersal limitation
S176	S36	2.28343048741213	1	0.864665675920655	CW	IW	Between groups	Heterogeneous selection
S177	S36	0.982740834400389	1	0.853231615024618	CW	IW	Between groups	Dispersal limitation
S179	S36	0.812547891441874	1	0.830917061238328	CW	IW	Between groups	Dispersal limitation
S182	S36	0.276695503790015	1	0.827140299343029	CW	IW	Between groups	Dispersal limitation
S187	S36	0.838702899648691	1	0.875456417359029	TW	IW	Between groups	Dispersal limitation
S188	S36	0.365987157474581	1	0.878731444760362	TW	IW	Between groups	Dispersal limitation
S191	S36	0.884182135715755	1	0.878606864055797	TW	IW	Between groups	Dispersal limitation
S194	S36	1.43342034397865	1	0.721594054311131	TW	IW	Between groups	Dispersal limitation
S196	S36	1.59394449840275	1	0.73309796528173	TW	IW	Between groups	Dispersal limitation
S197	S36	1.8901902116014	1	0.786979892005161	TW	IW	Between groups	Dispersal limitation
S198	S36	2.04767690934584	1	0.798056102599572	TW	IW	Between groups	Heterogeneous selection
S201	S36	1.16274088563281	1	0.80564093588753	TW	IW	Between groups	Dispersal limitation
S202	S36	0.0262878184325779	1	0.871451745425729	TW	IW	Between groups	Dispersal limitation
S203	S36	0.531219010315304	1	0.881550798138922	TW	IW	Between groups	Dispersal limitation
S204	S36	1.35538007576963	1	0.812301285870047	TW	IW	Between groups	Dispersal limitation
S205	S36	2.40202537752688	1	0.824712198242096	TW	IW	Between groups	Heterogeneous selection
S206	S36	1.95370268743956	1	0.817611672515237	TW	IW	Between groups	Dispersal limitation
S207	S36	1.32736891406795	1	0.832652191044708	TW	IW	Between groups	Dispersal limitation
S208	S36	0.375376089588918	1	0.840124065286814	TW	IW	Between groups	Dispersal limitation
S209	S36	2.47985663219305	1	0.830095901667078	TW	IW	Between groups	Heterogeneous selection
S210	S36	1.55910910704421	1	0.81745128008258	TW	IW	Between groups	Dispersal limitation
S213	S36	1.60090086066944	1	0.764079163421444	TW	IW	Between groups	Dispersal limitation
S214	S36	1.0114491952766	1	0.822918946922933	TW	IW	Between groups	Dispersal limitation
S215	S36	1.03629447141543	1	0.837079039597353	TW	IW	Between groups	Dispersal limitation
S216	S36	1.63845579780736	1	0.850872736069876	TW	IW	Between groups	Dispersal limitation
S217	S36	1.7228878323522	1	0.822773817012651	TW	IW	Between groups	Dispersal limitation
S218	S36	1.40643718694021	1	0.787674043066753	TW	IW	Between groups	Dispersal limitation
S219	S36	1.11123132516822	1	0.815517943580312	TW	IW	Between groups	Dispersal limitation
S220	S36	1.19007495289584	1	0.808521541753134	TW	IW	Between groups	Dispersal limitation
S221	S36	1.6705772552063	1	0.819479178044915	TW	IW	Between groups	Dispersal limitation
S222	S36	0.514265685081409	1	0.851555675791308	TW	IW	Between groups	Dispersal limitation
S223	S36	1.66338120283579	1	0.872322781155272	TW	IW	Between groups	Dispersal limitation
S224	S36	1.64601375740422	1	0.799255637774732	TW	IW	Between groups	Dispersal limitation
S225	S36	0.312312606156814	1	0.845884011796333	TW	IW	Between groups	Dispersal limitation
S61	S37	0.457723210632475	1	0.794356797355195	CW	IW	Between groups	Dispersal limitation
S62	S37	0.536111021987277	1	0.806174038108647	CW	IW	Between groups	Dispersal limitation
S63	S37	-0.504078542712321	1	0.783435326518004	CW	IW	Between groups	Dispersal limitation
S65	S37	0.404093216895377	1	0.81341335778148	CW	IW	Between groups	Dispersal limitation
S85	S37	-0.602611832550781	1	0.834243904584941	CW	IW	Between groups	Dispersal limitation
S86	S37	1.35076839907554	1	0.764828415832196	CW	IW	Between groups	Dispersal limitation
S87	S37	-0.493820983083564	1	0.838786951337245	CW	IW	Between groups	Dispersal limitation
S88	S37	-0.0774854269176394	1	0.80820470457495	CW	IW	Between groups	Dispersal limitation
S89	S37	-0.10046868754064	1	0.869877229696468	CW	IW	Between groups	Dispersal limitation
S112	S37	0.230990724941831	1	0.82166810860111	CW	IW	Between groups	Dispersal limitation
S113	S37	0.618282222666875	1	0.885635826541042	CW	IW	Between groups	Dispersal limitation
S114	S37	-0.0597876058103134	1	0.870294756414469	CW	IW	Between groups	Dispersal limitation
S161	S37	-0.448685827730985	1	0.856629542022887	CW	IW	Between groups	Dispersal limitation
S162	S37	-0.611199811684649	1	0.834902338225327	CW	IW	Between groups	Dispersal limitation
S164	S37	0.0327587412829956	1	0.846611685367384	CW	IW	Between groups	Dispersal limitation
S165	S37	0.335847801698913	1	0.808090310386112	CW	IW	Between groups	Dispersal limitation
S166	S37	-0.488046477206902	1	0.83338025513148	CW	IW	Between groups	Dispersal limitation
S167	S37	-0.59176550986123	1	0.730438145507856	CW	IW	Between groups	Dispersal limitation
S168	S37	-0.473661331313921	1	0.765243176939737	CW	IW	Between groups	Dispersal limitation
S169	S37	1.21310967438477	1	0.764705097748597	CW	IW	Between groups	Dispersal limitation
S170	S37	0.360214125211863	1	0.861408349829806	CW	IW	Between groups	Dispersal limitation
S171	S37	-0.351251062521171	1	0.854325375831993	CW	IW	Between groups	Dispersal limitation
S172	S37	-0.590216065268278	1	0.85652938240584	CW	IW	Between groups	Dispersal limitation
S173	S37	-0.158125477911258	1	0.851892782393733	CW	IW	Between groups	Dispersal limitation
S174	S37	-0.399344850983734	1	0.86532570367913	CW	IW	Between groups	Dispersal limitation
S175	S37	0.0888766052158595	1	0.864924761154243	CW	IW	Between groups	Dispersal limitation
S176	S37	1.35066312001113	1	0.848717400444971	CW	IW	Between groups	Dispersal limitation
S177	S37	0.115797152991288	1	0.84173987832273	CW	IW	Between groups	Dispersal limitation
S179	S37	0.237670508571461	1	0.773203060777544	CW	IW	Between groups	Dispersal limitation
S182	S37	-0.667018937257709	1	0.766924766502954	CW	IW	Between groups	Dispersal limitation
S187	S37	0.990440961755315	1	0.848906782772364	TW	IW	Between groups	Dispersal limitation
S188	S37	1.05921376541289	1	0.852358407646146	TW	IW	Between groups	Dispersal limitation
S191	S37	0.490283992837594	1	0.851951541793696	TW	IW	Between groups	Dispersal limitation
S194	S37	0.403283545547198	1	0.846402310791267	TW	IW	Between groups	Dispersal limitation
S196	S37	0.718683961732241	1	0.813409921126476	TW	IW	Between groups	Dispersal limitation
S197	S37	2.75131965413884	1	0.515505223532926	TW	IW	Between groups	Heterogeneous selection
S198	S37	2.9614186402694	1	0.525586306081747	TW	IW	Between groups	Heterogeneous selection
S201	S37	2.22603241826581	1	0.675188661653346	TW	IW	Between groups	Heterogeneous selection
S202	S37	-0.00531348532359313	1	0.822427315950161	TW	IW	Between groups	Dispersal limitation
S203	S37	0.210314707936212	1	0.849387262921038	TW	IW	Between groups	Dispersal limitation
S204	S37	1.70685032794164	1	0.782105757712842	TW	IW	Between groups	Dispersal limitation
S205	S37	2.89011736842157	1	0.780081038620073	TW	IW	Between groups	Heterogeneous selection
S206	S37	0.548437510378306	1	0.718230361518721	TW	IW	Between groups	Dispersal limitation
S207	S37	1.01548266452764	1	0.745821449701486	TW	IW	Between groups	Dispersal limitation
S208	S37	0.589978707309669	1	0.801482274438688	TW	IW	Between groups	Dispersal limitation
S209	S37	1.16131202458101	1	0.723090486864483	TW	IW	Between groups	Dispersal limitation
S210	S37	0.603820085501065	1	0.687773852764742	TW	IW	Between groups	Dispersal limitation
S213	S37	2.40267503799891	1	0.543676996536739	TW	IW	Between groups	Heterogeneous selection
S214	S37	0.955683650657029	1	0.744083459355092	TW	IW	Between groups	Dispersal limitation
S215	S37	0.0826038596270274	1	0.662802271464563	TW	IW	Between groups	Dispersal limitation
S216	S37	-0.0713003868791955	1	0.720648154765944	TW	IW	Between groups	Dispersal limitation
S217	S37	0.0318178711870641	1	0.635705005302141	TW	IW	Between groups	Dispersal limitation
S218	S37	3.25883032134062	1	0.650397631883881	TW	IW	Between groups	Heterogeneous selection
S219	S37	0.304744157463007	1	0.607129913217017	TW	IW	Between groups	Dispersal limitation
S220	S37	0.103126777525194	1	0.657015404975816	TW	IW	Between groups	Dispersal limitation
S221	S37	0.289796025478659	1	0.689402727803013	TW	IW	Between groups	Dispersal limitation
S222	S37	-0.00474393174194467	1	0.744904627435507	TW	IW	Between groups	Dispersal limitation
S223	S37	-0.039231474775533	1	0.793867828219836	TW	IW	Between groups	Dispersal limitation
S224	S37	1.70604482956754	1	0.607631926352981	TW	IW	Between groups	Dispersal limitation
S225	S37	0.145260311450166	1	0.765503752956782	TW	IW	Between groups	Dispersal limitation
S62	S61	0.0279263990813292	0.941941941941942	0.336024786036819	CW	CW	Within CW	Undominated
S63	S61	-0.504579874949392	1	0.538898596781039	CW	CW	Within CW	Dispersal limitation
S65	S61	-0.555417876521348	1	0.436005592162096	CW	CW	Within CW	Dispersal limitation
S85	S61	-0.310089511760411	1	0.693519929378888	CW	CW	Within CW	Dispersal limitation
S86	S61	-0.00235323733324564	1	0.624375306222441	CW	CW	Within CW	Dispersal limitation
S87	S61	-1.31080959282298	1	0.703953325179061	CW	CW	Within CW	Dispersal limitation
S88	S61	-0.634399335139983	1	0.67037737910335	CW	CW	Within CW	Dispersal limitation
S89	S61	-0.545214549729955	1	0.821912718923866	CW	CW	Within CW	Dispersal limitation
S112	S61	-0.478376824675976	1	0.692969342918633	CW	CW	Within CW	Dispersal limitation
S113	S61	-0.581014393558509	1	0.790212529035725	CW	CW	Within CW	Dispersal limitation
S114	S61	-0.478671080269993	1	0.766689122978932	CW	CW	Within CW	Dispersal limitation
S161	S61	0.439604641926038	1	0.710414926619426	CW	CW	Within CW	Dispersal limitation
S162	S61	-0.403040837795827	1	0.729160623068676	CW	CW	Within CW	Dispersal limitation
S164	S61	-0.259293783319859	1	0.793930239798648	CW	CW	Within CW	Dispersal limitation
S165	S61	2.15624160238549	1	0.734370345279194	CW	CW	Within CW	Heterogeneous selection
S166	S61	0.245390838030616	1	0.767744939533366	CW	CW	Within CW	Dispersal limitation
S167	S61	-0.278384408519491	1	0.744435539432797	CW	CW	Within CW	Dispersal limitation
S168	S61	0.140610445559071	1	0.732257917732837	CW	CW	Within CW	Dispersal limitation
S169	S61	1.39623697277692	1	0.751253013329681	CW	CW	Within CW	Dispersal limitation
S170	S61	0.103669687945008	1	0.724680237571238	CW	CW	Within CW	Dispersal limitation
S171	S61	1.89741559919249	1	0.717780232170818	CW	CW	Within CW	Dispersal limitation
S172	S61	0.380533213205415	1	0.706352713208662	CW	CW	Within CW	Dispersal limitation
S173	S61	0.191785459826753	1	0.715550408544039	CW	CW	Within CW	Dispersal limitation
S174	S61	-0.27871742871955	1	0.736001623845888	CW	CW	Within CW	Dispersal limitation
S175	S61	0.694246416131704	1	0.736455276179422	CW	CW	Within CW	Dispersal limitation
S176	S61	1.92823936032331	1	0.722477407588872	CW	CW	Within CW	Dispersal limitation
S177	S61	0.661581558336542	1	0.721643071046458	CW	CW	Within CW	Dispersal limitation
S179	S61	0.572948769004508	1	0.803522308051377	CW	CW	Within CW	Dispersal limitation
S182	S61	-0.0579773469142598	1	0.799780905565981	CW	CW	Within CW	Dispersal limitation
S187	S61	1.29477277064207	1	0.815337701098015	TW	CW	Between groups	Dispersal limitation
S188	S61	1.58842266263427	1	0.834423049298494	TW	CW	Between groups	Dispersal limitation
S191	S61	-0.0913798430539141	1	0.827395925830989	TW	CW	Between groups	Dispersal limitation
S194	S61	2.18985294671284	1	0.775660254054374	TW	CW	Between groups	Heterogeneous selection
S196	S61	1.03178565609682	1	0.692537091800627	TW	CW	Between groups	Dispersal limitation
S197	S61	2.18810221716475	1	0.805376567918084	TW	CW	Between groups	Heterogeneous selection
S198	S61	2.05884198738205	1	0.805578823320733	TW	CW	Between groups	Heterogeneous selection
S201	S61	1.31807108219522	1	0.813446651938791	TW	CW	Between groups	Dispersal limitation
S202	S61	1.74837269638876	1	0.854482702982435	TW	CW	Between groups	Dispersal limitation
S203	S61	0.732921233913185	1	0.852890855280141	TW	CW	Between groups	Dispersal limitation
S204	S61	1.16933796287581	1	0.800109992694692	TW	CW	Between groups	Dispersal limitation
S205	S61	5.49025110507524	1	0.771062124422428	TW	CW	Between groups	Heterogeneous selection
S206	S61	1.29845578658464	1	0.786454874690418	TW	CW	Between groups	Dispersal limitation
S207	S61	1.02178734384258	1	0.824927630909354	TW	CW	Between groups	Dispersal limitation
S208	S61	0.314866551351586	1	0.80569301932855	TW	CW	Between groups	Dispersal limitation
S209	S61	3.24029672026244	1	0.823125651925673	TW	CW	Between groups	Heterogeneous selection
S210	S61	2.42902726449543	1	0.828532025449459	TW	CW	Between groups	Heterogeneous selection
S213	S61	1.26050495096062	1	0.784165612046005	TW	CW	Between groups	Dispersal limitation
S214	S61	-0.125069042237671	1	0.80393967320719	TW	CW	Between groups	Dispersal limitation
S215	S61	0.904627433080564	1	0.827156423960731	TW	CW	Between groups	Dispersal limitation
S216	S61	0.526865170292311	1	0.843822322663506	TW	CW	Between groups	Dispersal limitation
S217	S61	0.949088511457391	1	0.830294020614168	TW	CW	Between groups	Dispersal limitation
S218	S61	0.0485436694679641	1	0.791852336345406	TW	CW	Between groups	Dispersal limitation
S219	S61	0.125832654274082	1	0.792843632635829	TW	CW	Between groups	Dispersal limitation
S220	S61	1.4625587642797	1	0.802698431736453	TW	CW	Between groups	Dispersal limitation
S221	S61	2.495383385699	1	0.799823684218589	TW	CW	Between groups	Heterogeneous selection
S222	S61	2.3796671478227	1	0.844766345570593	TW	CW	Between groups	Heterogeneous selection
S223	S61	2.39204571997017	1	0.853044272536041	TW	CW	Between groups	Heterogeneous selection
S224	S61	1.35853022323449	1	0.790196597094221	TW	CW	Between groups	Dispersal limitation
S225	S61	0.189753506652009	1	0.798608459704752	TW	CW	Between groups	Dispersal limitation
S63	S62	-0.263494423295717	1	0.451006747342588	CW	CW	Within CW	Dispersal limitation
S65	S62	-0.445127508738421	1	0.459594942127949	CW	CW	Within CW	Dispersal limitation
S85	S62	-0.0217114891914447	1	0.651681532909576	CW	CW	Within CW	Dispersal limitation
S86	S62	0.817380955762056	1	0.614830604456747	CW	CW	Within CW	Dispersal limitation
S87	S62	-1.06330410659426	1	0.693498680402289	CW	CW	Within CW	Dispersal limitation
S88	S62	-1.20824730826407	1	0.642494838775067	CW	CW	Within CW	Dispersal limitation
S89	S62	-0.476256516679725	1	0.771770977633068	CW	CW	Within CW	Dispersal limitation
