FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species
561245	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
591751	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
254841	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
319666	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
350117	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
137761	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
162721	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
173459	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
344395	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
102265	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
367659	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
562526	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonasazotifigens
223431	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonasazotifigens
580805	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
68657	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
226138	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
252977	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
560773	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonasasaccharolytica
585288	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonasasaccharolytica
269203	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
329649	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
222326	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
217266	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
312453	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
25242	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
217152	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
60251	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
553192	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
239208	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
235856	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
580992	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
311780	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
560304	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
251079	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
321764	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
235483	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
548051	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
114591	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
243129	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
251580	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
358745	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
133194	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxisalaskensis
292322	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
197687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
45857	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
338207	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
104644	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
6320	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
525932	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
130803	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
162144	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
547624	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
231088	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
564413	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
100015	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
155841	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
589380	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
108318	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
160114	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
384499	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
570614	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
345950	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
361013	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
277792	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
203087	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
238220	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
261978	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
426622	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
171409	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
6263	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
6255	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	
143097	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Blastomonasnatatoria
577484	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
217733	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
133044	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
509987	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
52593	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
360253	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
435628	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
142028	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
111304	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
105875	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
167664	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
6300	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
92490	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
511687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobiumstygium
88603	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
89574	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
38548	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
313934	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
224427	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
281742	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
182669	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
563756	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
551494	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
202044	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
180839	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
192248	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
426566	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
265240	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
329101	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
6294	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
164830	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
154250	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
104864	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
157567	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
555283	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
193988	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
53381	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
162725	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
219175	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
158572	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
588310	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
421125	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Lutibacterium	
104885	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	
349984	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	
323600	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	
354557	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae		
563240	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythromicrobium	Erythromicrobiumramosum
541655	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythromicrobium	
140547	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae		
145698	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae		
445733	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
147665	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
240257	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
352352	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
134748	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
205122	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
263034	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
249507	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
524062	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
349727	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
518998	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
493339	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
153621	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
584900	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
431743	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
157745	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
18607	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
460604	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
264666	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
79611	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
106313	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
489457	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
303699	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
200533	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
278687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
147648	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
275764	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
162032	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobiumyanoikuyae
40332	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
32571	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
51138	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
156959	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
90311	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
377426	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
462836	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
261294	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
352641	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingomonassp.SKA58
370761	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
293215	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobiumchungbukense
210791	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
101571	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
6195	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
88144	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
154633	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
6203	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
570722	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
77547	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
360298	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
361840	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
559317	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
152371	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
238429	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
511844	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
339246	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
582012	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
543139	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
552687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
99195	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
278777	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
158069	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
149938	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
251218	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
226200	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
222699	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
6204	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
230648	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
331282	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
494339	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
590580	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
18013	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
188464	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
389987	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
354042	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
238508	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
31402	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonaswittichii
222080	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
344045	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
336308	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
340165	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
262714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
143386	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
108379	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
203846	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
307166	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
145518	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
242675	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
177138	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
114292	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
131892	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
360665	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	
220477	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
44980	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
252410	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
248296	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
256780	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
90664	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
266620	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
246500	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
278075	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	
56491	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
6365	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
138986	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	
540846	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		
185783	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Thalassospira	Thalassospiraxiamenensis
443407	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		
562576	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		
342224	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		
541547	Bacteria	Proteobacteria	Alphaproteobacteria				
253678	Bacteria	Proteobacteria	Alphaproteobacteria				
468480	Bacteria	Proteobacteria	Alphaproteobacteria				
225544	Bacteria	Proteobacteria	Alphaproteobacteria				
439353	Bacteria	Proteobacteria	Alphaproteobacteria				
309146	Bacteria	Proteobacteria	Alphaproteobacteria				
149199	Bacteria	Proteobacteria	Alphaproteobacteria				
249410	Bacteria	Proteobacteria	Alphaproteobacteria				
113913	Bacteria	Proteobacteria	Alphaproteobacteria				
342450	Bacteria	Proteobacteria	Alphaproteobacteria				
325439	Bacteria	Proteobacteria	Alphaproteobacteria				
570138	Bacteria	Proteobacteria	Alphaproteobacteria				
155559	Bacteria	Proteobacteria	Alphaproteobacteria				
345859	Bacteria	Proteobacteria	Alphaproteobacteria				
265205	Bacteria	Proteobacteria	Alphaproteobacteria				
114901	Bacteria	Proteobacteria	Alphaproteobacteria				
223237	Bacteria	Proteobacteria	Alphaproteobacteria				
136114	Bacteria	Proteobacteria	Alphaproteobacteria				
198250	Bacteria	Proteobacteria	Alphaproteobacteria				
78776	Bacteria	Proteobacteria	Alphaproteobacteria				
105599	Bacteria	Proteobacteria	Alphaproteobacteria				
201637	Bacteria	Proteobacteria	Alphaproteobacteria				
142611	Bacteria	Proteobacteria	Alphaproteobacteria				
325850	Bacteria	Proteobacteria	Alphaproteobacteria				
135284	Bacteria	Proteobacteria	Alphaproteobacteria				
113865	Bacteria	Proteobacteria	Alphaproteobacteria				
333201	Bacteria	Proteobacteria	Alphaproteobacteria				
211720	Bacteria	Proteobacteria	Alphaproteobacteria				
149833	Bacteria	Proteobacteria	Alphaproteobacteria				
265449	Bacteria	Proteobacteria	Alphaproteobacteria				
114029	Bacteria	Proteobacteria	Alphaproteobacteria				
348754	Bacteria	Proteobacteria	Alphaproteobacteria				
254391	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales			
100730	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	
571306	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae		
221237	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae		
130031	Bacteria	Proteobacteria				Magnetococcus	Magnetococcussp.MC-1
205086	Bacteria	Proteobacteria				Magnetococcus	
274794	Bacteria	Proteobacteria	Deltaproteobacteria				
189151	Bacteria	Proteobacteria	Deltaproteobacteria	CTD005-82B-02			
511221	Bacteria	Proteobacteria	Deltaproteobacteria	CTD005-82B-02			
224255	Bacteria	Proteobacteria	Deltaproteobacteria	CTD005-82B-02			
562287	Bacteria	Proteobacteria	Deltaproteobacteria	CTD005-82B-02			
330963	Bacteria	Proteobacteria	Deltaproteobacteria				
170942	Bacteria	Proteobacteria	Deltaproteobacteria				
337066	Bacteria	Proteobacteria	Deltaproteobacteria				
343349	Bacteria	Proteobacteria	Deltaproteobacteria				
156878	Bacteria	Proteobacteria	Deltaproteobacteria				
88339	Bacteria	Proteobacteria	Deltaproteobacteria				
513958	Bacteria	Proteobacteria	Deltaproteobacteria				
346201	Bacteria	Proteobacteria	Deltaproteobacteria				
261065	Bacteria	Proteobacteria	Deltaproteobacteria				
143327	Bacteria	Proteobacteria	Deltaproteobacteria	NKB15			
592584	Bacteria	Proteobacteria	Deltaproteobacteria	NKB15			
10724	Bacteria	Proteobacteria	Deltaproteobacteria	NKB15			
248927	Bacteria	Proteobacteria	Deltaproteobacteria	NKB15			
277150	Bacteria	Proteobacteria	Deltaproteobacteria	NKB15			
253746	Bacteria	Proteobacteria	Deltaproteobacteria	NKB15			
